TimeStep,Station_PM,occu
103,10,
103,11,0.037375
103,12,
103,13,0.00675
103,14,0.026250000000000002
103,15,0.026250000000000002
103,16,0.03425
104,0,0.007375
104,1,0.017333333333333336
104,2,
104,3,
104,4,0.016
104,5,
104,6,
104,7,0.04
104,8,
104,9,0.013125000000000001
104,10,
104,11,0.040624999999999994
104,12,
104,13,0.043125000000000004
104,14,0.02
104,15,0.0315
104,16,0.03175
105,0,0.027500000000000004
105,1,0.0205
105,2,
105,3,
105,4,0.039625
105,5,
105,6,
105,7,0.026375000000000003
105,8,
105,9,0.022500000000000003
105,10,
105,11,0.03875
105,12,
105,13,0.03425
105,14,0.031375
105,15,0.011
105,16,0.019125
106,0,0.023
106,1,0.019624999999999997
106,2,
106,3,
106,4,0.0195
106,5,
106,6,
106,7,0.014125
106,8,
106,9,0.035500000000000004
106,10,
106,11,0.029375
106,12,
106,13,0.041249999999999995
106,14,0.0385
106,15,0.045625
106,16,0.037375000000000005
107,0,0.025500000000000002
107,1,0.0175
107,2,
107,3,
107,4,0.023625
107,5,
107,6,
107,7,0.036125000000000004
107,8,
107,9,0.042374999999999996
107,10,
107,11,0.022625
107,12,
107,13,0.0505
107,14,0.028624999999999998
107,15,0.043250000000000004
107,16,0.035500000000000004
108,0,0.02075
108,1,0.01975
108,2,
108,3,
108,4,0.028499999999999998
108,5,
108,6,
108,7,0.035625
108,8,
108,9,0.028624999999999998
108,10,
108,11,0.046375
108,12,
108,13,0.033999999999999996
108,14,0.043625
108,15,0.04025
108,16,0.04575
109,0,0.0045000000000000005
109,1,0.020250000000000004
109,2,
109,3,
109,4,0.025375
109,5,
109,6,
109,7,0.018250000000000002
109,8,
109,9,0.04475
109,10,
109,11,0.039125
109,12,
109,13,0.022625
109,14,0.021750000000000002
109,15,0.047
109,16,0.026250000000000002
110,0,0.020125
110,1,0.00525
110,2,
110,3,
110,4,0.027500000000000004
110,5,
110,6,
110,7,0.028375
110,8,
110,9,0.04825
110,10,
110,11,0.03825
110,12,
110,13,0.038
110,14,0.018625
110,15,0.035125
110,16,0.0485
111,0,0.0255
111,1,0.01575
111,2,
111,3,
111,4,0.014875
111,5,
111,6,
111,7,0.0345
111,8,
111,9,0.019125
111,10,
111,11,0.030333333333333334
111,12,
111,13,0.04925
111,14,0.040375
111,15,0.020875
111,16,0.027375
112,0,0.040624999999999994
112,1,0.019875
112,2,
112,3,
112,4,0.0215
112,5,
112,6,
112,7,0.023375
112,8,
112,9,0.030125
112,10,
112,11,0.042749999999999996
112,12,
112,13,0.028499999999999998
112,14,0.03475
112,15,0.037250000000000005
112,16,0.023125000000000003
113,0,0.015375
113,1,0.03125
113,2,
113,3,
113,4,0.029625
113,5,
113,6,
113,7,0.0165
113,8,
113,9,0.035750000000000004
113,10,
113,11,0.018375
113,12,
113,13,0.047
113,14,0.027625000000000004
113,15,0.044375
113,16,0.050125
114,0,0.03075
114,1,0.018666666666666668
114,2,
114,3,
114,4,0.02875
114,5,
114,6,
114,7,0.013125
114,8,
114,9,0.029625000000000002
114,10,
114,11,0.04699999999999999
114,12,
114,13,0.023875
114,14,0.03225
114,15,0.04225
114,16,0.039125
115,0,0.023625
115,1,0.025375
115,2,
115,3,
115,4,0.020874999999999998
115,5,
115,6,
115,7,0.046625
115,8,
115,9,0.034375
115,10,
115,11,0.018875
115,12,
115,13,0.020374999999999997
115,14,0.03525
115,15,0.04125
115,16,0.049375
116,0,0.02375
116,1,0.01175
116,2,
116,3,
116,4,0.035250000000000004
116,5,
116,6,
116,7,0.024875
116,8,
116,9,0.026000000000000002
116,10,
116,11,0.039125
116,12,
116,13,0.044375
116,14,0.0145
116,15,0.036625
116,16,0.017875000000000002
117,0,0.026875
117,1,0.0205
117,2,
117,3,
117,4,0.026375
117,5,
117,6,
117,7,0.027125
117,8,
117,9,0.03475
117,10,
117,11,0.021875
117,12,
117,13,0.03025
117,14,0.035500000000000004
117,15,0.018500000000000003
117,16,0.051625
118,0,0.021
118,1,0.025625000000000002
118,2,
118,3,
118,4,0.0235
118,5,
118,6,
118,7,0.04025
118,8,
118,9,0.05275
118,10,
118,11,0.021375
118,12,
118,13,0.031125
118,14,0.018375000000000002
118,15,0.042125
118,16,0.030625
119,0,0.01725
119,1,0.021125
119,2,
119,3,
119,4,0.02675
119,5,
119,6,
119,7,0.026333333333333334
119,8,
119,9,0.03875
119,10,
119,11,0.04925
119,12,
119,13,0.034875
119,14,0.02325
119,15,0.020625
119,16,0.0475
120,0,0.024625
120,1,0.011
120,2,
120,3,
120,4,0.016375
120,5,
120,6,
120,7,0.040749999999999995
120,8,
120,9,0.032
120,10,
120,11,0.045875
120,12,
120,13,0.018125
120,14,0.028000000000000004
120,15,0.03375
120,16,0.014375
121,0,0.03025
121,1,0.020125
121,2,
121,3,
121,4,0.041249999999999995
121,5,
121,6,
121,7,0.0235
121,8,
121,9,0.04225
121,10,
121,11,0.01825
121,12,
121,13,0.0245
121,14,0.022625
121,15,0.032875
121,16,0.04025
122,0,0.018125
122,1,0.02125
122,2,
122,3,
122,4,0.03175
122,5,
122,6,
122,7,0.037875
122,8,
122,9,0.047
122,10,
122,11,0.04525
122,12,
122,13,0.06425
122,14,0.025375
122,15,0.02725
122,16,0.01975
123,0,0.014375
123,1,0.018625
123,2,
123,3,
123,4,0.01575
123,5,
123,6,
123,7,0.047
123,8,
123,9,0.0355
123,10,
123,11,0.02975
123,12,
123,13,0.023
123,14,0.0505
123,15,0.021625
123,16,0.023875
124,0,0.040625
124,1,0.008625
124,2,
124,3,
124,4,0.018625
124,5,
124,6,
124,7,0.034375
124,8,
124,9,0.051375000000000004
124,10,
124,11,0.032625
124,12,
124,13,0.01975
124,14,0.027125
124,15,0.06475
124,16,0.043125000000000004
125,0,0.026625
125,1,0.031625
125,2,
125,3,
125,4,0.041
125,5,
125,6,
125,7,0.034625
125,8,
125,9,0.051625
125,10,
125,11,0.04525
125,12,
125,13,0.056375
125,14,0.034125
125,15,0.036
125,16,0.054125000000000006
126,0,0.03425
126,1,0.022375
126,2,
126,3,
126,4,0.021249999999999998
126,5,
126,6,
126,7,0.022125
126,8,
126,9,0.051000000000000004
126,10,
126,11,0.04475
126,12,
126,13,0.0385
126,14,0.048375
126,15,0.0265
126,16,0.02525
127,0,0.0315
127,1,0.031
127,2,
127,3,
127,4,0.013125
127,5,
127,6,
127,7,0.037500000000000006
127,8,
127,9,0.040125
127,10,
127,11,0.038875
127,12,
127,13,0.047875
127,14,0.0245
127,15,0.061250000000000006
127,16,0.0485
128,0,0.023
128,1,0.02775
128,2,
128,3,
128,4,0.0295
128,5,
128,6,
128,7,0.031
128,8,
128,9,0.040875
128,10,
128,11,0.05725
128,12,
128,13,0.043166666666666666
128,14,0.044375
128,15,0.03325
128,16,0.04225
129,0,0.031125
129,1,0.022875
129,2,
129,3,
129,4,0.0285
129,5,
129,6,
129,7,0.012374999999999999
129,8,
129,9,0.028
129,10,
129,11,0.031875
129,12,
129,13,0.037125
129,14,0.0445
129,15,0.057625
129,16,0.028874999999999998
130,0,0.014374999999999999
130,1,0.019625
130,2,
130,3,
130,4,0.054375
130,5,
130,6,
130,7,0.039625
130,8,
130,9,0.05175
130,10,
130,11,0.02325
130,12,
130,13,0.04525
130,14,0.028874999999999998
130,15,0.04925
130,16,0.050125
131,0,0.012625
131,1,0.022875
131,2,
131,3,
131,4,0.029875
131,5,
131,6,
131,7,0.031875
131,8,
131,9,0.030625
131,10,
131,11,0.042
131,12,
131,13,0.051250000000000004
131,14,0.046625
131,15,0.03425
131,16,0.04675
132,0,0.0335
132,1,0.0105
132,2,
132,3,
132,4,0.035375000000000004
132,5,
132,6,
132,7,0.039875
132,8,
132,9,0.0485
132,10,
132,11,0.041625
132,12,
132,13,0.031125
132,14,0.039
132,15,0.056124999999999994
132,16,0.019000000000000003
133,0,0.019000000000000003
133,1,0.019875
133,2,
133,3,
133,4,0.01325
133,5,
133,6,
133,7,0.06675
133,8,
133,9,0.04825
133,10,
133,11,0.034125
133,12,
133,13,0.03525
133,14,0.02675
133,15,0.05075
133,16,0.055875
134,0,0.029875
134,1,0.020375
134,2,
134,3,
134,4,0.026000000000000002
134,5,
134,6,
134,7,0.029125
134,8,
134,9,0.042624999999999996
134,10,
134,11,0.032625
134,12,
134,13,0.058374999999999996
134,14,0.035750000000000004
134,15,0.03375
134,16,0.030625
135,0,0.04425
135,1,0.0235
135,2,
135,3,
135,4,0.019999999999999997
135,5,
135,6,
135,7,0.028499999999999998
135,8,
135,9,0.07075000000000001
135,10,
135,11,0.051125000000000004
135,12,
135,13,0.035625
135,14,0.04475
135,15,0.038375
135,16,0.043250000000000004
136,0,0.04475
136,1,0.033125
136,2,
136,3,
136,4,0.017625000000000002
136,5,
136,6,
136,7,0.025000000000000005
136,8,
136,9,0.060375000000000005
136,10,
136,11,0.052500000000000005
136,12,
136,13,0.036166666666666666
136,14,0.026125
136,15,0.05925
136,16,0.041874999999999996
137,0,0.039875
137,1,0.04575
137,2,
137,3,
137,4,0.02775
137,5,
137,6,
137,7,0.030625
137,8,
137,9,0.04725
137,10,
137,11,0.05662500000000001
137,12,
137,13,0.043250000000000004
137,14,0.044
137,15,0.026500000000000003
137,16,0.03875
138,0,0.0275
138,1,0.013
138,2,
138,3,
138,4,0.022625
138,5,
138,6,
138,7,0.025125
138,8,
138,9,0.036375000000000005
138,10,
138,11,0.039125
138,12,
138,13,0.051833333333333335
138,14,0.029625
138,15,0.05425
138,16,0.023375
139,0,0.03225
139,1,0.03375
139,2,
139,3,
139,4,0.043875
139,5,
139,6,
139,7,0.043875
139,8,
139,9,0.054375
139,10,
139,11,0.0255
139,12,
139,13,0.036875
139,14,0.062
139,15,0.039375
139,16,0.052125000000000005
140,0,0.045125
140,1,0.0265
140,2,
140,3,
140,4,0.049625
140,5,
140,6,
140,7,0.030500000000000003
140,8,
140,9,0.04375
140,10,
140,11,0.047125
140,12,
140,13,0.05125
140,14,0.023375
140,15,0.06512499999999999
140,16,0.029125
141,0,0.025125
141,1,0.03983333333333333
141,2,
141,3,
141,4,0.04575
141,5,
141,6,
141,7,0.050833333333333335
141,8,
141,9,0.040125
141,10,
141,11,0.03075
141,12,
141,13,0.034
141,14,0.056499999999999995
141,15,0.03725
141,16,0.0685
142,0,0.022625000000000003
142,1,0.0032500000000000003
142,2,
142,3,
142,4,0.03825
142,5,
142,6,
142,7,0.0395
142,8,
142,9,0.051250000000000004
142,10,
142,11,0.044
142,12,
142,13,0.051500000000000004
142,14,0.029375
142,15,0.062375
142,16,0.030875
143,0,0.0305
143,1,0.021625000000000002
143,2,
143,3,
143,4,0.034625
143,5,
143,6,
143,7,0.054875
143,8,
143,9,0.06225
143,10,
143,11,0.057375
143,12,
143,13,0.031
143,14,0.043125
143,15,0.03725
143,16,0.05462500000000001
144,0,0.0285
144,1,0.032
144,2,
144,3,
144,4,0.046125
144,5,
144,6,
144,7,0.057375
144,8,
144,9,0.06275
144,10,
144,11,0.051000000000000004
144,12,
144,13,0.042749999999999996
144,14,0.028833333333333332
144,15,0.048125
144,16,0.03025
145,0,0.01925
145,1,0.01975
145,2,
145,3,
145,4,0.037
145,5,
145,6,
145,7,0.045875
145,8,
145,9,0.073
145,10,
145,11,0.06512499999999999
145,12,
145,13,0.04675
145,14,0.035875000000000004
145,15,0.051500000000000004
145,16,0.039874999999999994
146,0,0.049
146,1,0.012875000000000001
146,2,
146,3,
146,4,0.016875
146,5,
146,6,
146,7,0.05275
146,8,
146,9,0.057625
146,10,
146,11,0.04475
146,12,
146,13,0.05462500000000001
146,14,0.048375
146,15,0.03
146,16,0.03875
147,0,0.035125
147,1,0.05266666666666667
147,2,
147,3,
147,4,0.045375
147,5,
147,6,
147,7,0.051750000000000004
147,8,
147,9,0.07012499999999999
147,10,
147,11,0.056874999999999995
147,12,
147,13,0.071375
147,14,0.036833333333333336
147,15,0.058374999999999996
147,16,0.043125
148,0,0.041374999999999995
148,1,0.02666666666666667
148,2,
148,3,
148,4,0.025375
148,5,
148,6,
148,7,0.019375
148,8,
148,9,0.06825
148,10,
148,11,0.059375
148,12,
148,13,0.04625
148,14,0.057625
148,15,0.051500000000000004
148,16,0.050375
149,0,0.042499999999999996
149,1,0.03775
149,2,
149,3,
149,4,0.031625
149,5,
149,6,
149,7,0.038875
149,8,
149,9,0.063875
149,10,
149,11,0.07150000000000001
149,12,
149,13,0.0545
149,14,0.03375
149,15,0.08
149,16,0.0635
150,0,0.0425
150,1,0.031
150,2,
150,3,
150,4,0.039
150,5,
150,6,
150,7,0.052250000000000005
150,8,
150,9,0.045250000000000005
150,10,
150,11,0.0635
150,12,
150,13,0.05725
150,14,0.049624999999999996
150,15,0.042749999999999996
150,16,0.059125000000000004
151,0,0.023875
151,1,0.030625
151,2,
151,3,
151,4,0.049125
151,5,
151,6,
151,7,0.037625
151,8,
151,9,0.028000000000000004
151,10,
151,11,0.054625
151,12,
151,13,0.0735
151,14,0.044375
151,15,0.061000000000000006
151,16,0.035375
152,0,0.041124999999999995
152,1,0.02975
152,2,
152,3,
152,4,0.033875
152,5,
152,6,
152,7,0.040624999999999994
152,8,
152,9,0.09175
152,10,
152,11,0.030875
152,12,
152,13,0.06925
152,14,0.06075
152,15,0.056625
152,16,0.053
153,0,0.05725
153,1,0.0265
153,2,
153,3,
153,4,0.03925
153,5,
153,6,
153,7,0.049125
153,8,
153,9,0.0535
153,10,
153,11,0.055125
153,12,
153,13,0.047625
153,14,0.07125000000000001
153,15,0.053375
153,16,0.06
154,0,0.029249999999999998
154,1,0.043875
154,2,
154,3,
154,4,0.03725
154,5,
154,6,
154,7,0.046375
154,8,
154,9,0.052000000000000005
154,10,
154,11,0.0685
154,12,
154,13,0.052
154,14,0.048375
154,15,0.082125
154,16,0.057499999999999996
155,0,0.034249999999999996
155,1,0.031125
155,2,
155,3,
155,4,0.04825
155,5,
155,6,
155,7,0.046
155,8,
155,9,0.05975
155,10,
155,11,0.040375
155,12,
155,13,0.035625
155,14,0.0295
155,15,0.07275000000000001
155,16,0.07125000000000001
156,0,0.0395
156,1,0.02825
156,2,
156,3,
156,4,0.03825
156,5,
156,6,
156,7,0.0475
156,8,
156,9,0.08324999999999999
156,10,
156,11,0.039625
156,12,
156,13,0.091
156,14,0.048125
156,15,0.038
156,16,0.05925
157,0,0.03575
157,1,0.034125
157,2,
157,3,
157,4,0.036875000000000005
157,5,
157,6,
157,7,0.057624999999999996
157,8,
157,9,0.061625
157,10,
157,11,0.07300000000000001
157,12,
157,13,0.0605
157,14,0.072375
157,15,0.04975
157,16,0.036250000000000004
158,0,0.048125
158,1,0.02666666666666666
158,2,
158,3,
158,4,0.064875
158,5,
158,6,
158,7,0.06225
158,8,
158,9,0.06812499999999999
158,10,
158,11,0.055375
158,12,
158,13,0.036375000000000005
158,14,0.048375
158,15,0.08900000000000001
158,16,0.061
159,0,0.029875
159,1,0.0385
159,2,
159,3,
159,4,0.0205
159,5,
159,6,
159,7,0.046
159,8,
159,9,0.074875
159,10,
159,11,0.04
159,12,
159,13,0.0635
159,14,0.054375
159,15,0.060375
159,16,0.08562499999999999
160,0,0.0465
160,1,0.034625
160,2,
160,3,
160,4,0.036000000000000004
160,5,
160,6,
160,7,0.08075
160,8,
160,9,0.0605
160,10,
160,11,0.0495
160,12,
160,13,0.07225
160,14,0.04975
160,15,0.055375
160,16,0.063875
161,0,0.02325
161,1,0.03425
161,2,
161,3,
161,4,0.045875
161,5,
161,6,
161,7,0.023
161,8,
161,9,0.084625
161,10,
161,11,0.077
161,12,
161,13,0.035375000000000004
161,14,0.04775
161,15,0.065375
161,16,0.067625
162,0,0.042749999999999996
162,1,0.019625
162,2,
162,3,
162,4,0.0425
162,5,
162,6,
162,7,0.048875
162,8,
162,9,0.07825
162,10,
162,11,0.061125
162,12,
162,13,0.045125
162,14,0.0285
162,15,0.06725
162,16,0.059125
163,0,0.040875
163,1,0.035
163,2,
163,3,
163,4,0.035
163,5,
163,6,
163,7,0.04975
163,8,
163,9,0.064375
163,10,
163,11,0.063
163,12,
163,13,0.043833333333333335
163,14,0.047125
163,15,0.036375000000000005
163,16,0.044875
164,0,0.027000000000000003
164,1,0.03266666666666667
164,2,
164,3,
164,4,0.01575
164,5,
164,6,
164,7,0.0325
164,8,
164,9,0.064
164,10,
164,11,0.10125
164,12,
164,13,0.06812499999999999
164,14,0.064875
164,15,0.05375
164,16,0.0495
165,0,0.03949999999999999
165,1,0.019375
165,2,
165,3,
165,4,0.037500000000000006
165,5,
165,6,
165,7,0.050125
165,8,
165,9,0.05462500000000001
165,10,
165,11,0.053
165,12,
165,13,0.081125
165,14,0.059500000000000004
165,15,0.061875
165,16,0.045375
166,0,0.0285
166,1,0.0365
166,2,
166,3,
166,4,0.022250000000000002
166,5,
166,6,
166,7,0.041375
166,8,
166,9,0.0615
166,10,
166,11,0.049125
166,12,
166,13,0.07625000000000001
166,14,0.0625
166,15,0.075875
166,16,0.072875
167,0,0.03975
167,1,0.020499999999999997
167,2,
167,3,
167,4,0.040125
167,5,
167,6,
167,7,0.045625
167,8,
167,9,0.07575
167,10,
167,11,0.074
167,12,
167,13,0.063625
167,14,0.066375
167,15,0.08125
167,16,0.05675
168,0,0.029875000000000002
168,1,0.02275
168,2,
168,3,
168,4,0.038000000000000006
168,5,
168,6,
168,7,0.023625
168,8,
168,9,0.078375
168,10,
168,11,0.0625
168,12,
168,13,0.0455
168,14,0.04666666666666666
168,15,0.079625
168,16,0.07575
169,0,0.04975
169,1,0.03783333333333334
169,2,
169,3,
169,4,0.021249999999999998
169,5,
169,6,
169,7,0.033625
169,8,
169,9,0.077
169,10,
169,11,0.042374999999999996
169,12,
169,13,0.0495
169,14,0.04075
169,15,0.07025
169,16,0.10062499999999999
170,0,0.024125
170,1,0.037125
170,2,
170,3,
170,4,0.05025
170,5,
170,6,
170,7,0.016625
170,8,
170,9,0.026624999999999996
170,10,
170,11,0.081125
170,12,
170,13,0.08812500000000001
170,14,0.060875
170,15,0.052375000000000005
170,16,0.036625
171,0,0.037250000000000005
171,1,0.0265
171,2,
171,3,
171,4,0.0375
171,5,
171,6,
171,7,0.055874999999999994
171,8,
171,9,0.03075
171,10,
171,11,0.031
171,12,
171,13,0.049875
171,14,0.054125
171,15,0.059375
171,16,0.04425
172,0,0.072875
172,1,0.0115
172,2,
172,3,
172,4,0.049124999999999995
172,5,
172,6,
172,7,0.02466666666666667
172,8,
172,9,0.041124999999999995
172,10,
172,11,0.023625000000000004
172,12,
172,13,0.06475
172,14,0.054375
172,15,0.07625
172,16,0.068875
173,0,0.03875
173,1,0.059
173,2,
173,3,
173,4,0.043125000000000004
173,5,
173,6,
173,7,0.0385
173,8,
173,9,0.068125
173,10,
173,11,0.034
173,12,
173,13,0.0455
173,14,0.06783333333333334
173,15,0.07300000000000001
173,16,0.053375000000000006
174,0,0.04925
174,1,0.03833333333333334
174,2,
174,3,
174,4,0.04725
174,5,
174,6,
174,7,0.04575
174,8,
174,9,0.051250000000000004
174,10,
174,11,0.05712500000000001
174,12,
174,13,0.024875
174,14,0.02575
174,15,0.07475000000000001
174,16,0.072375
175,0,0.01575
175,1,0.038000000000000006
175,2,
175,3,
175,4,0.037750000000000006
175,5,
175,6,
175,7,0.051750000000000004
175,8,
175,9,0.034875
175,10,
175,11,0.046375
175,12,
175,13,0.031125
175,14,0.027875
175,15,0.0355
175,16,0.059375000000000004
176,0,0.037125
176,1,0.016166666666666666
176,2,
176,3,
176,4,0.045625
176,5,
176,6,
176,7,0.0325
176,8,
176,9,0.04925
176,10,
176,11,0.053
176,12,
176,13,0.048125
176,14,0.033625
176,15,0.034125
176,16,0.04375
177,0,0.06225
177,1,0.027375
177,2,
177,3,
177,4,0.06662499999999999
177,5,
177,6,
177,7,0.04175
177,8,
177,9,0.08900000000000001
177,10,
177,11,0.045
177,12,
177,13,0.048625
177,14,0.031875
177,15,0.037875
177,16,0.026624999999999996
178,0,0.04575
178,1,0.05316666666666667
178,2,
178,3,
178,4,0.033125
178,5,
178,6,
178,7,0.0395
178,8,
178,9,0.051875000000000004
178,10,
178,11,0.058875000000000004
178,12,
178,13,0.046625
178,14,0.03975
178,15,0.028
178,16,0.034624999999999996
179,0,0.071625
179,1,0.036125000000000004
179,2,
179,3,
179,4,0.05216666666666667
179,5,
179,6,
179,7,0.057874999999999996
179,8,
179,9,0.046625
179,10,
179,11,0.051375000000000004
179,12,
179,13,0.051625
179,14,0.051500000000000004
179,15,0.05625
179,16,0.045375
180,0,0.036625000000000005
180,1,0.062875
180,2,
180,3,
180,4,0.024125
180,5,
180,6,
180,7,0.05025
180,8,
180,9,0.0375
180,10,
180,11,0.054875
180,12,
180,13,0.047
180,14,0.035250000000000004
180,15,0.045125
180,16,0.0525
181,0,0.028124999999999997
181,1,0.030625
181,2,
181,3,
181,4,0.0515
181,5,
181,6,
181,7,0.056625
181,8,
181,9,0.05800000000000001
181,10,
181,11,0.05437500000000001
181,12,
181,13,0.07475
181,14,0.05662500000000001
181,15,0.059875000000000005
181,16,0.030625
182,0,0.053125000000000006
182,1,0.026375000000000003
182,2,
182,3,
182,4,0.04875
182,5,
182,6,
182,7,0.04575
182,8,
182,9,0.07825
182,10,
182,11,0.052
182,12,
182,13,0.051500000000000004
182,14,0.051625
182,15,0.04375
182,16,0.06225
183,0,0.028875000000000005
183,1,0.035833333333333335
183,2,
183,3,
183,4,0.049875
183,5,
183,6,
183,7,0.044250000000000005
183,8,
183,9,0.06
183,10,
183,11,0.057874999999999996
183,12,
183,13,0.066375
183,14,0.036166666666666666
183,15,0.081625
183,16,0.06275
184,0,0.051000000000000004
184,1,0.020125
184,2,
184,3,
184,4,0.056999999999999995
184,5,
184,6,
184,7,0.05050000000000001
184,8,
184,9,0.051500000000000004
184,10,
184,11,0.048375
184,12,
184,13,0.04625
184,14,0.063625
184,15,0.042125
184,16,0.071625
185,0,0.026375000000000003
185,1,0.049875
185,2,
185,3,
185,4,0.035250000000000004
185,5,
185,6,
185,7,0.051875000000000004
185,8,
185,9,0.05475
185,10,
185,11,0.061125
185,12,
185,13,0.062125
185,14,0.036875000000000005
185,15,0.083375
185,16,0.037500000000000006
186,0,0.068
186,1,0.025249999999999998
186,2,
186,3,
186,4,0.024375
186,5,
186,6,
186,7,0.060375
186,8,
186,9,0.0625
186,10,
186,11,0.05725
186,12,
186,13,0.045375
186,14,0.053875
186,15,0.03825
186,16,0.0675
187,0,0.044125
187,1,0.047625
187,2,
187,3,
187,4,0.02925
187,5,
187,6,
187,7,0.045625
187,8,
187,9,0.05833333333333333
187,10,
187,11,0.04925
187,12,
187,13,0.07599999999999998
187,14,0.060125
187,15,0.076375
187,16,0.067625
188,0,0.0155
188,1,0.039625
188,2,
188,3,
188,4,0.05575
188,5,
188,6,
188,7,0.0455
188,8,
188,9,0.07825
188,10,
188,11,0.078375
188,12,
188,13,0.0695
188,14,0.05
188,15,0.059625
188,16,0.049625
189,0,0.0575
189,1,0.0185
189,2,
189,3,
189,4,0.037875
189,5,
189,6,
189,7,0.028999999999999998
189,8,
189,9,0.053125
189,10,
189,11,0.061625
189,12,
189,13,0.037000000000000005
189,14,0.056125
189,15,0.067875
189,16,0.06787499999999999
190,0,0.04925
190,1,0.032625
190,2,
190,3,
190,4,0.049625
190,5,
190,6,
190,7,0.051625000000000004
190,8,
190,9,0.046875
190,10,
190,11,0.045375
190,12,
190,13,0.070625
190,14,0.045625
190,15,0.06775
190,16,0.056124999999999994
191,0,0.03925
191,1,0.050625
191,2,
191,3,
191,4,0.048375
191,5,
191,6,
191,7,0.06525
191,8,
191,9,0.037875
191,10,
191,11,0.064875
191,12,
191,13,0.061
191,14,0.07100000000000001
191,15,0.0445
191,16,0.069375
192,0,0.071125
192,1,0.036625
192,2,
192,3,
192,4,0.024
192,5,
192,6,
192,7,0.0395
192,8,
192,9,0.032125
192,10,
192,11,0.0345
192,12,
192,13,0.04825
192,14,0.052375000000000005
192,15,0.08637500000000001
192,16,0.043875
193,0,0.066875
193,1,0.028124999999999997
193,2,
193,3,
193,4,0.03975
193,5,
193,6,
193,7,0.05375
193,8,
193,9,0.07925
193,10,
193,11,0.056875
193,12,
193,13,0.079375
193,14,0.038
193,15,0.06725
193,16,0.078625
194,0,0.050624999999999996
194,1,0.08499999999999999
194,2,
194,3,
194,4,0.067
194,5,
194,6,
194,7,0.040125
194,8,
194,9,0.049625
194,10,
194,11,0.057749999999999996
194,12,
194,13,0.037375
194,14,0.07250000000000001
194,15,0.03925
194,16,0.046125
195,0,0.045375
195,1,0.028125
195,2,
195,3,
195,4,0.043
195,5,
195,6,
195,7,0.048625
195,8,
195,9,0.057
195,10,
195,11,0.0785
195,12,
195,13,0.0615
195,14,0.036750000000000005
195,15,0.095875
195,16,0.065875
196,0,0.0595
196,1,0.041625
196,2,
196,3,
196,4,0.029125
196,5,
196,6,
196,7,0.0545
196,8,
196,9,0.050125
196,10,
196,11,0.04875
196,12,
196,13,0.05425
196,14,0.057374999999999995
196,15,0.0495
196,16,0.079375
197,0,0.0635
197,1,0.05425
197,2,
197,3,
197,4,0.08474999999999999
197,5,
197,6,
197,7,0.053625000000000006
197,8,
197,9,0.074625
197,10,
197,11,0.056
197,12,
197,13,0.08449999999999999
197,14,0.0465
197,15,0.05525
197,16,0.044125
198,0,0.03125
198,1,0.040625
198,2,
198,3,
198,4,0.0455
198,5,
198,6,
198,7,0.044000000000000004
198,8,
198,9,0.066
198,10,
198,11,0.065625
198,12,
198,13,0.045625
198,14,0.07175
198,15,0.057874999999999996
198,16,0.062125
199,0,0.047
199,1,0.035625
199,2,
199,3,
199,4,0.039375
199,5,
199,6,
199,7,0.09316666666666666
199,8,
199,9,0.069625
199,10,
199,11,0.08025
199,12,
199,13,0.082125
199,14,0.03916666666666666
199,15,0.08375
199,16,0.07975
200,0,0.035
200,1,0.027250000000000003
200,2,
200,3,
200,4,0.084375
200,5,
200,6,
200,7,0.050333333333333334
200,8,
200,9,0.0755
200,10,
200,11,0.0595
200,12,
200,13,0.056499999999999995
200,14,0.071375
200,15,0.042374999999999996
200,16,0.056499999999999995
201,0,0.059
201,1,0.042375
201,2,
201,3,
201,4,0.046125
201,5,
201,6,
201,7,0.04925
201,8,
201,9,0.067125
201,10,
201,11,0.051625000000000004
201,12,
201,13,0.09775
201,14,0.050125
201,15,0.09225
201,16,0.052375000000000005
202,0,0.052625000000000005
202,1,0.041874999999999996
202,2,
202,3,
202,4,0.050374999999999996
202,5,
202,6,
202,7,0.061125
202,8,
202,9,0.07275000000000001
202,10,
202,11,0.072625
