TimeStep,Station_Number,v_x
15.0,192.0,0.0151822865
15.0,186.0,0.008288741
15.0,173.0,0.004937263
15.0,144.0,0.041720603
15.0,124.0,0.07895722
15.0,122.0,0.086294904
15.0,109.0,-0.16476434
15.0,107.0,-0.16737878
15.0,97.0,-0.01794302
15.0,89.0,0.0063855443
15.0,74.0,0.03341078
15.0,136.0,0.049604915
15.0,99.0,-0.036594238
15.0,79.0,0.0020528417
15.0,199.0,0.020422857
15.0,297.0,0.009326713
15.0,23.0,-0.2695673
15.0,0.0,-0.6471581
15.0,17.0,0.2766794
15.0,5.0,-0.6719715
15.0,12.0,0.032996982
15.0,7.0,0.7386736
15.0,10.0,-0.14801696
15.0,45.0,-0.23004228
15.0,157.0,0.025091171
15.0,175.0,0.0037762467
15.0,247.0,-0.06154664
15.0,234.0,-0.04013118
15.0,268.0,-0.016274275
15.0,264.0,-0.026068449
15.0,226.0,-0.015805418
15.0,229.0,-0.024787067
15.0,212.0,0.014433144
15.0,196.0,0.018793717
15.0,220.0,-6.86096e-05
15.0,170.0,0.007556826
15.0,148.0,0.037599325
15.0,77.0,0.010686927
15.0,161.0,0.019141579
15.0,132.0,0.05583107
15.0,128.0,0.065330066
15.0,117.0,0.08033319
15.0,92.0,0.005659432
15.0,69.0,0.041970164
15.0,65.0,-0.014287014
15.0,22.0,-0.3637396
15.0,52.0,-0.29414988
15.0,60.0,-0.17636746
15.0,56.0,-0.23987117
15.0,58.0,-0.22165734
15.0,75.0,0.025149373
16.0,294.0,0.017538862
16.0,181.0,0.0016043559
16.0,152.0,0.03649485
16.0,118.0,0.0315282
16.0,286.0,0.022861566
16.0,281.0,0.013360757
16.0,276.0,-0.0017213952
16.0,272.0,-0.015259977
16.0,258.0,-0.047324654
16.0,256.0,-0.048519097
16.0,252.0,-0.04916164
16.0,224.0,-0.010840762
16.0,216.0,0.0059830276
16.0,208.0,0.0150582995
16.0,207.0,0.015394263
16.0,201.0,0.0133492835
16.0,192.0,0.0028190725
16.0,186.0,-0.00033030286
16.0,173.0,0.011117664
16.0,144.0,0.044559006
16.0,124.0,0.0814736
16.0,122.0,0.07937732
16.0,109.0,-0.11384409
16.0,107.0,-0.09982974
16.0,97.0,-0.010300521
16.0,89.0,0.002984867
16.0,74.0,0.055043694
16.0,136.0,0.053722017
16.0,99.0,-0.024323625
16.0,79.0,0.028344775
16.0,199.0,0.011325408
16.0,297.0,0.011913236
16.0,23.0,-0.44222346
16.0,0.0,-0.4532674
16.0,17.0,0.3333518
16.0,5.0,-0.7535503
16.0,12.0,0.21645242
16.0,7.0,0.50754136
16.0,10.0,-0.7828512
16.0,45.0,-0.15507989
16.0,157.0,0.031307504
16.0,175.0,0.008149963
16.0,247.0,-0.04764704
16.0,234.0,-0.032663696
16.0,268.0,-0.028265178
16.0,264.0,-0.038707353
16.0,226.0,-0.015502507
16.0,229.0,-0.022376623
16.0,212.0,0.011837006
16.0,196.0,0.007612005
16.0,220.0,-0.0018423577
16.0,170.0,0.015836257
16.0,148.0,0.040737852
16.0,77.0,0.046281625
16.0,161.0,0.027323307
16.0,132.0,0.061385173
16.0,128.0,0.072056144
16.0,117.0,0.007720595
16.0,92.0,0.0042862906
16.0,69.0,0.020359103
16.0,65.0,-0.0152854305
16.0,22.0,-0.4785752
16.0,52.0,0.1789383
16.0,60.0,-0.13863227
16.0,56.0,-0.4825987
16.0,58.0,-0.32405877
16.0,75.0,0.05578765
17.0,294.0,0.01953395
17.0,181.0,0.0072766095
17.0,152.0,0.038827844
17.0,118.0,-0.032911684
17.0,286.0,0.024953663
17.0,281.0,0.0098859705
17.0,276.0,-0.013542868
17.0,272.0,-0.029318362
17.0,258.0,-0.036910757
17.0,256.0,-0.036520306
17.0,252.0,-0.036554277
17.0,224.0,-0.014142079
17.0,216.0,0.00027612527
17.0,208.0,0.0047409423
17.0,207.0,0.004508443
17.0,201.0,0.0016027819
17.0,192.0,0.0006761998
17.0,186.0,0.0033666939
17.0,173.0,0.018408444
17.0,144.0,0.04701925
17.0,124.0,0.040157504
17.0,122.0,0.01146444
17.0,109.0,-0.061684765
17.0,107.0,-0.06746288
17.0,97.0,-0.011378588
17.0,89.0,0.0014300258
17.0,74.0,0.03229033
17.0,136.0,0.058290333
17.0,99.0,-0.023155645
17.0,79.0,0.060424704
17.0,199.0,0.0007578302
17.0,297.0,0.013636276
17.0,23.0,-0.49695385
17.0,0.0,-0.27672595
17.0,17.0,0.36565644
17.0,5.0,-0.6011249
17.0,12.0,0.10099936
17.0,7.0,0.27106807
17.0,10.0,-0.71437335
17.0,45.0,0.0071858764
17.0,157.0,0.0346954
17.0,175.0,0.01520709
17.0,247.0,-0.037453238
17.0,234.0,-0.032113116
17.0,268.0,-0.03731343
17.0,264.0,-0.038733386
17.0,226.0,-0.018283233
17.0,229.0,-0.024197353
17.0,212.0,0.0040319795
17.0,196.0,0.00015894882
17.0,220.0,-0.0061557624
17.0,170.0,0.023045383
17.0,148.0,0.04280857
17.0,77.0,0.055076398
17.0,161.0,0.031948645
17.0,132.0,0.0657519
17.0,128.0,0.06737789
17.0,117.0,-0.035778675
17.0,92.0,0.0005026781
17.0,69.0,0.01472966
17.0,65.0,0.011899196
17.0,22.0,-0.31728727
17.0,52.0,15.021335
17.0,60.0,-0.23629479
17.0,56.0,-0.53741574
17.0,58.0,-0.5127489
17.0,75.0,0.040079493
18.0,294.0,0.021859609
18.0,181.0,0.012715684
18.0,152.0,0.040686265
18.0,118.0,0.0047275824
18.0,286.0,0.022634666
18.0,281.0,-0.002585709
18.0,276.0,-0.026237763
18.0,272.0,-0.032016955
18.0,258.0,-0.027678814
18.0,256.0,-0.028340701
18.0,252.0,-0.030573457
18.0,224.0,-0.021455305
18.0,216.0,-0.011541756
18.0,208.0,-0.004794145
18.0,207.0,-0.003946321
18.0,201.0,0.0011671986
18.0,192.0,0.0062628873
18.0,186.0,0.008702217
18.0,173.0,0.02361673
18.0,144.0,0.049814377
18.0,124.0,-0.014695061
18.0,122.0,-0.012303045
18.0,109.0,-0.048489157
18.0,107.0,-0.061345607
18.0,97.0,-0.014796637
18.0,89.0,0.013258041
18.0,74.0,0.017409245
18.0,136.0,0.05957593
18.0,99.0,-0.02572487
18.0,79.0,0.043859683
18.0,199.0,0.002668865
18.0,297.0,0.015712088
18.0,23.0,-0.26230085
18.0,0.0,-0.11785515
18.0,17.0,0.41202608
18.0,5.0,-0.35008028
18.0,12.0,0.02755513
18.0,7.0,0.015489817
18.0,10.0,-0.82379717
18.0,45.0,0.113892496
18.0,157.0,0.03692401
18.0,175.0,0.0206871
18.0,247.0,-0.03398898
18.0,234.0,-0.034371916
18.0,268.0,-0.030740501
18.0,264.0,-0.028354082
18.0,226.0,-0.024435213
18.0,229.0,-0.028769016
18.0,212.0,-0.008068037
18.0,196.0,0.0045207124
18.0,220.0,-0.01593973
18.0,170.0,0.027646933
18.0,148.0,0.044856094
18.0,77.0,0.027757013
18.0,161.0,0.034716807
18.0,132.0,0.052077577
18.0,128.0,0.016298577
18.0,117.0,0.006777551
18.0,92.0,0.00029222202
18.0,69.0,0.032864925
18.0,65.0,-0.016089592
18.0,22.0,0.04022263
18.0,52.0,7.3462296
18.0,60.0,-0.36277875
18.0,56.0,-0.42539194
18.0,58.0,-0.6146212
18.0,75.0,0.018563652
19.0,294.0,0.024843782
19.0,181.0,0.017395964
19.0,152.0,0.042803735
19.0,118.0,0.025623508
19.0,286.0,0.0120355
19.0,281.0,-0.014834434
19.0,276.0,-0.02412139
19.0,272.0,-0.023873918
19.0,258.0,-0.024588102
19.0,256.0,-0.025888707
19.0,252.0,-0.029143546
19.0,224.0,-0.03318505
19.0,216.0,-0.018880965
19.0,208.0,-0.002681573
19.0,207.0,-0.0010044929
19.0,201.0,0.006251488
19.0,192.0,0.010139299
19.0,186.0,0.012945335
19.0,173.0,0.027256247
19.0,144.0,0.05191378
19.0,124.0,0.013003036
19.0,122.0,0.020832771
19.0,109.0,-0.048008658
19.0,107.0,-0.06268819
19.0,97.0,-0.016587999
19.0,89.0,0.050573982
19.0,74.0,0.032570083
19.0,136.0,0.03548957
19.0,99.0,-0.028570335
19.0,79.0,0.02050012
19.0,199.0,0.0076170415
19.0,297.0,0.018943533
19.0,23.0,0.051374912
19.0,0.0,0.020669281
19.0,17.0,0.52422535
19.0,5.0,-0.16573215
19.0,12.0,-0.22566187
19.0,7.0,-0.21981388
19.0,10.0,-1.565129
19.0,45.0,0.16564678
19.0,157.0,0.038977332
19.0,175.0,0.02471641
19.0,247.0,-0.033763494
19.0,234.0,-0.040285893
19.0,268.0,-0.022736145
19.0,264.0,-0.022497505
19.0,226.0,-0.03560252
19.0,229.0,-0.03826723
19.0,212.0,-0.010396348
19.0,196.0,0.008947599
19.0,220.0,-0.026831381
19.0,170.0,0.030731825
19.0,148.0,0.047262058
19.0,77.0,0.019204779
19.0,161.0,0.03689418
19.0,132.0,0.0011082329
19.0,128.0,-0.0056851543
19.0,117.0,0.023891173
19.0,92.0,0.016539838
19.0,69.0,0.007820068
19.0,65.0,-0.047356483
19.0,22.0,0.16942015
19.0,52.0,2.557421
19.0,60.0,-0.4830987
19.0,56.0,-0.29822513
19.0,58.0,-0.57718813
19.0,75.0,0.027340654
20.0,294.0,0.02483717
20.0,181.0,0.021530626
20.0,152.0,0.045086913
20.0,118.0,0.028391067
20.0,286.0,-0.0002670437
20.0,281.0,-0.013347795
20.0,276.0,-0.017628005
20.0,272.0,-0.019293875
20.0,258.0,-0.024815422
20.0,256.0,-0.026366742
20.0,252.0,-0.03026499
20.0,224.0,-0.03793138
20.0,216.0,-0.016775254
20.0,208.0,0.0007889718
20.0,207.0,0.002313389
20.0,201.0,0.008425565
20.0,192.0,0.0132084945
20.0,186.0,0.017181672
20.0,173.0,0.030184722
20.0,144.0,0.042296775
20.0,124.0,0.031081993
20.0,122.0,0.032357905
20.0,109.0,-0.05087252
20.0,107.0,-0.06576673
20.0,97.0,-0.0076886183
20.0,89.0,0.067299455
20.0,74.0,0.022938088
20.0,136.0,-0.003947987
20.0,99.0,-0.02638169
20.0,79.0,0.02658964
20.0,199.0,0.009634006
20.0,297.0,0.022362076
20.0,23.0,0.125217
20.0,0.0,0.13275158
20.0,17.0,0.27811623
20.0,5.0,-0.119318485
20.0,12.0,-1.126219
20.0,7.0,-0.35393706
20.0,10.0,-2.0187776
20.0,45.0,0.15363204
20.0,157.0,0.041403025
20.0,175.0,0.02794648
20.0,247.0,-0.036381394
20.0,234.0,-0.049649637
20.0,268.0,-0.020436069
20.0,264.0,-0.021665955
20.0,226.0,-0.042209696
20.0,229.0,-0.046973076
20.0,212.0,-0.0069085374
20.0,196.0,0.011150489
20.0,220.0,-0.027682312
20.0,170.0,0.03330884
20.0,148.0,0.047494277
20.0,77.0,0.0345704
20.0,161.0,0.039216172
20.0,132.0,0.0056665274
20.0,128.0,0.022639854
20.0,117.0,0.025285028
20.0,92.0,0.05464591
20.0,69.0,-0.011746646
20.0,65.0,-0.06484599
20.0,22.0,0.21032372
20.0,52.0,2.090578
20.0,60.0,-0.5434802
20.0,56.0,-0.24422121
20.0,58.0,-0.46615863
20.0,75.0,0.029968034
21.0,294.0,0.016225588
21.0,181.0,0.025209503
21.0,152.0,0.042413518
21.0,118.0,0.025535317
21.0,286.0,-0.0012903512
21.0,281.0,-0.009175535
21.0,276.0,-0.01563426
21.0,272.0,-0.019194227
21.0,258.0,-0.027576892
21.0,256.0,-0.029571563
21.0,252.0,-0.034664065
21.0,224.0,-0.036139827
21.0,216.0,-0.015097316
21.0,208.0,0.0009961496
21.0,207.0,0.0024308758
21.0,201.0,0.009202597
21.0,192.0,0.016845372
21.0,186.0,0.02125169
21.0,173.0,0.0330666
21.0,144.0,0.0035204515
21.0,124.0,0.03363191
21.0,122.0,0.032509
21.0,109.0,-0.05355854
21.0,107.0,-0.06722606
21.0,97.0,0.022335812
21.0,89.0,0.038663376
21.0,74.0,0.0030396024
21.0,136.0,0.015981099
21.0,99.0,-0.0074815825
21.0,79.0,0.03038665
21.0,199.0,0.01105233
21.0,297.0,0.019583352
21.0,23.0,0.15228501
21.0,0.0,0.21700382
21.0,17.0,0.65533626
21.0,5.0,-0.22587147
21.0,12.0,-1.067575
21.0,7.0,-0.37654194
21.0,10.0,-1.5715917
21.0,45.0,0.11600508
21.0,157.0,0.04377055
21.0,175.0,0.030993894
21.0,247.0,-0.04250388
21.0,234.0,-0.052886732
21.0,268.0,-0.021539377
21.0,264.0,-0.023485886
21.0,226.0,-0.040942173
21.0,229.0,-0.04701075
21.0,212.0,-0.006013873
21.0,196.0,0.013650731
21.0,220.0,-0.025585482
21.0,170.0,0.036032982
21.0,148.0,0.029174317
21.0,77.0,0.020119147
21.0,161.0,0.042029597
21.0,132.0,0.028849442
21.0,128.0,0.033420727
21.0,117.0,0.021931378
21.0,92.0,0.05860365
21.0,69.0,-0.013575155
21.0,65.0,-0.08673249
21.0,22.0,0.26764813
21.0,52.0,1.9615623
21.0,60.0,-0.5363257
21.0,56.0,-0.13571152
21.0,58.0,-0.40761948
21.0,75.0,0.008411967
22.0,294.0,0.009144073
22.0,181.0,0.028767843
22.0,152.0,0.0142685445
22.0,118.0,0.020805843
22.0,286.0,0.0006009601
22.0,281.0,-0.008503525
22.0,276.0,-0.01690541
22.0,272.0,-0.021713685
22.0,258.0,-0.033271372
22.0,256.0,-0.0354159
22.0,252.0,-0.040108014
22.0,224.0,-0.03549879
22.0,216.0,-0.01621228
22.0,208.0,1.27987005e-05
22.0,207.0,0.0017246045
22.0,201.0,0.010863138
22.0,192.0,0.020584203
22.0,186.0,0.025004711
22.0,173.0,0.03634912
22.0,144.0,0.0051474655
22.0,124.0,0.03125972
22.0,122.0,0.029184867
22.0,109.0,-0.049672943
22.0,107.0,-0.059257023
22.0,97.0,0.03560722
22.0,89.0,0.021607714
22.0,74.0,-0.0029130792
22.0,136.0,0.032799132
22.0,99.0,0.017984014
22.0,79.0,0.016171021
22.0,199.0,0.013462019
22.0,297.0,0.011141354
22.0,23.0,0.20205197
22.0,0.0,0.27827847
22.0,17.0,0.47004464
22.0,5.0,-0.4362351
22.0,12.0,-0.34150317
22.0,7.0,-0.33565116
22.0,10.0,-0.8154273
22.0,45.0,0.10419889
22.0,157.0,0.03926818
22.0,175.0,0.03432209
22.0,247.0,-0.04591837
22.0,234.0,-0.050903972
22.0,268.0,-0.025121441
22.0,264.0,-0.028034033
22.0,226.0,-0.03984828
22.0,229.0,-0.045341663
22.0,212.0,-0.0074918545
22.0,196.0,0.016882865
22.0,220.0,-0.025885714
22.0,170.0,0.039300397
22.0,148.0,-0.005366573
22.0,77.0,0.005458296
22.0,161.0,0.04390589
22.0,132.0,0.03473752
22.0,128.0,0.033765826
22.0,117.0,0.017056385
22.0,92.0,0.028579585
22.0,69.0,-0.012442198
22.0,65.0,-0.12622413
22.0,22.0,0.6086057
22.0,52.0,1.8476176
22.0,60.0,-0.5451846
22.0,56.0,0.092857614
22.0,58.0,-0.33429366
22.0,75.0,-0.0011920785
23.0,294.0,0.008804698
23.0,181.0,0.032578483
23.0,152.0,-0.005684875
23.0,118.0,0.016422898
23.0,286.0,0.00011769682
23.0,281.0,-0.010981243
23.0,276.0,-0.021089047
23.0,272.0,-0.027092023
23.0,258.0,-0.036835257
23.0,256.0,-0.037835475
23.0,252.0,-0.040259276
23.0,224.0,-0.03687663
23.0,216.0,-0.018507287
23.0,208.0,4.5541674e-06
23.0,207.0,0.0021427143
23.0,201.0,0.013353474
23.0,192.0,0.024072362
23.0,186.0,0.028685996
23.0,173.0,0.04020194
23.0,144.0,0.028759975
23.0,124.0,0.027146302
23.0,122.0,0.024510272
23.0,109.0,-0.02804336
23.0,107.0,-0.036940496
23.0,97.0,0.008749779
23.0,89.0,0.030961752
23.0,74.0,-0.0020151418
23.0,136.0,0.035457905
23.0,99.0,0.0034559555
23.0,79.0,0.0034896021
23.0,199.0,0.016350044
23.0,297.0,0.008255973
23.0,23.0,0.51477396
23.0,0.0,0.3245981
23.0,17.0,0.19673519
23.0,5.0,-0.622319
23.0,12.0,-0.09568365
23.0,7.0,-0.26871437
23.0,10.0,-0.33261192
23.0,45.0,0.07495046
23.0,157.0,0.0073130624
23.0,175.0,0.03820771
23.0,247.0,-0.04409889
23.0,234.0,-0.049734958
23.0,268.0,-0.031230982
23.0,264.0,-0.033949517
23.0,226.0,-0.040743876
23.0,229.0,-0.0454603
23.0,212.0,-0.009031044
23.0,196.0,0.020135537
23.0,220.0,-0.028015405
23.0,170.0,0.04287441
23.0,148.0,0.012805117
23.0,77.0,-0.00052117975
23.0,161.0,0.032958705
23.0,132.0,0.033771813
23.0,128.0,0.0309988
23.0,117.0,0.013545703
23.0,92.0,0.017440153
23.0,69.0,-0.023271771
23.0,65.0,-0.1584913
23.0,22.0,0.3349434
23.0,52.0,1.521526
23.0,60.0,-0.54990745
23.0,56.0,0.8371337
23.0,58.0,-0.14843383
23.0,75.0,-0.0016887672
24.0,294.0,0.009099629
24.0,181.0,0.036897145
24.0,152.0,0.02060526
24.0,118.0,0.019362083
24.0,286.0,-0.00447852
24.0,281.0,-0.017109489
24.0,276.0,-0.02721661
24.0,272.0,-0.032069094
24.0,258.0,-0.0354899
24.0,256.0,-0.036097746
24.0,252.0,-0.038196854
24.0,224.0,-0.039208453
24.0,216.0,-0.020134054
24.0,208.0,0.0011822423
24.0,207.0,0.0036048505
24.0,201.0,0.01593009
24.0,192.0,0.027484832
24.0,186.0,0.03264205
24.0,173.0,0.043134924
24.0,144.0,0.03523698
24.0,124.0,0.022363618
24.0,122.0,0.020117585
24.0,109.0,-0.011473428
24.0,107.0,-0.037236076
24.0,97.0,-0.009405753
24.0,89.0,0.04357305
24.0,74.0,-0.007089043
24.0,136.0,0.03367226
24.0,99.0,-0.023360092
24.0,79.0,-0.00030549988
24.0,199.0,0.019143593
24.0,297.0,0.009285614
24.0,23.0,0.26475033
24.0,0.0,0.3643599
24.0,17.0,0.15670788
24.0,5.0,-0.6764486
24.0,12.0,-0.023129746
24.0,7.0,-0.19955814
24.0,10.0,-0.20703618
24.0,45.0,0.041105095
24.0,157.0,-0.002818657
24.0,175.0,0.042092703
24.0,247.0,-0.042252604
24.0,234.0,-0.0500449
24.0,268.0,-0.03425315
24.0,264.0,-0.034846853
24.0,226.0,-0.042782124
24.0,229.0,-0.046893515
24.0,212.0,-0.00924463
24.0,196.0,0.023201523
24.0,220.0,-0.030432025
24.0,170.0,0.042047814
24.0,148.0,0.03146135
24.0,77.0,-0.0018320289
24.0,161.0,-0.0033240486
24.0,132.0,0.030769914
24.0,128.0,0.026957626
24.0,117.0,0.020961873
24.0,92.0,0.03381221
24.0,69.0,-0.03128007
24.0,65.0,-0.20265107
24.0,22.0,0.03857255
24.0,52.0,0.99629027
24.0,60.0,-0.4244668
24.0,56.0,0.77858657
24.0,58.0,0.35553184
24.0,75.0,-0.004735212
25.0,294.0,0.0039935764
25.0,181.0,0.04117629
25.0,152.0,0.033629216
25.0,118.0,0.04623404
25.0,286.0,-0.012105802
25.0,281.0,-0.021395354
25.0,276.0,-0.027457312
25.0,272.0,-0.030272475
25.0,258.0,-0.034182776
25.0,256.0,-0.035023227
25.0,252.0,-0.03747619
25.0,224.0,-0.041263547
25.0,216.0,-0.020346269
25.0,208.0,0.0028105236
25.0,207.0,0.005383287
25.0,201.0,0.018450586
25.0,192.0,0.031174159
25.0,186.0,0.037099957
25.0,173.0,0.033440027
25.0,144.0,0.034468006
25.0,124.0,0.019721108
25.0,122.0,0.022185301
25.0,109.0,-0.037771318
25.0,107.0,-0.067861445
25.0,97.0,0.008244576
25.0,89.0,0.028396156
25.0,74.0,-0.0139661115
25.0,136.0,0.030466052
25.0,99.0,-0.026503932
25.0,79.0,-0.004706109
25.0,199.0,0.021901693
25.0,297.0,0.0071343966
25.0,23.0,0.091533795
25.0,0.0,0.40515617
25.0,17.0,0.19277541
25.0,5.0,-0.6281824
25.0,12.0,-0.012906894
25.0,7.0,-0.15787435
25.0,10.0,-0.29408228
25.0,45.0,0.005274281
25.0,157.0,0.025271531
25.0,175.0,0.03947322
25.0,247.0,-0.041868646
25.0,234.0,-0.051213183
25.0,268.0,-0.031826325
25.0,264.0,-0.032700147
25.0,226.0,-0.044918943
25.0,229.0,-0.048838183
25.0,212.0,-0.008385515
25.0,196.0,0.026339062
25.0,220.0,-0.031781357
25.0,170.0,0.015963279
25.0,148.0,0.034785055
25.0,77.0,-0.009892591
25.0,161.0,0.0074709766
25.0,132.0,0.026749495
25.0,128.0,0.022310361
25.0,117.0,0.054848388
25.0,92.0,0.052803244
25.0,69.0,-0.041301027
25.0,65.0,-0.26584056
25.0,22.0,-0.168205
25.0,52.0,0.68190485
25.0,60.0,0.18425182
25.0,56.0,-0.27473372
25.0,58.0,0.91359484
25.0,75.0,-0.013503402
26.0,294.0,-0.004344575
26.0,181.0,0.039028257
26.0,152.0,0.034924753
26.0,118.0,0.08045689
26.0,286.0,-0.011992207
26.0,281.0,-0.017105084
26.0,276.0,-0.022713188
26.0,272.0,-0.026847273
26.0,258.0,-0.03467211
26.0,256.0,-0.035609074
26.0,252.0,-0.038086843
26.0,224.0,-0.04210032
26.0,216.0,-0.019619415
26.0,208.0,0.004607753
26.0,207.0,0.00730474
26.0,201.0,0.021202832
26.0,192.0,0.035405606
26.0,186.0,0.041181266
26.0,173.0,-0.0049450137
26.0,144.0,0.031722844
26.0,124.0,0.02981602
26.0,122.0,0.046852887
26.0,109.0,-0.072706304
26.0,107.0,-0.09611273
26.0,97.0,0.05696597
26.0,89.0,0.007553532
26.0,74.0,-0.017290106
26.0,136.0,0.026366444
26.0,99.0,0.022382053
26.0,79.0,-0.016329363
26.0,199.0,0.024972167
26.0,297.0,-0.001372464
26.0,23.0,-0.174213
26.0,0.0,0.45331103
26.0,17.0,0.2538116
26.0,5.0,-0.56597537
26.0,12.0,-0.045722485
26.0,7.0,-0.16960835
26.0,10.0,-0.41948184
26.0,45.0,-0.03300468
26.0,157.0,0.03630984
26.0,175.0,0.007705096
26.0,247.0,-0.042458907
26.0,234.0,-0.052689474
26.0,268.0,-0.03005317
26.0,264.0,-0.032241315
26.0,226.0,-0.04611103
26.0,229.0,-0.0503689
26.0,212.0,-0.0070840316
26.0,196.0,0.029917896
26.0,220.0,-0.031793036
26.0,170.0,-0.0077630617
26.0,148.0,0.0332627
26.0,77.0,-0.017834678
26.0,161.0,0.03314241
26.0,132.0,0.022141652
26.0,128.0,0.019421108
26.0,117.0,0.0772894
26.0,92.0,0.025080208
26.0,69.0,-0.051469736
26.0,65.0,-0.34225163
26.0,22.0,-0.1345
26.0,52.0,0.5953178
26.0,60.0,0.6864009
26.0,56.0,-0.5164013
26.0,58.0,-0.024438933
26.0,75.0,-0.016908335
27.0,294.0,-0.0027466882
27.0,181.0,0.007051941
27.0,152.0,0.032950066
27.0,118.0,0.059897635
27.0,286.0,-0.0057433695
27.0,281.0,-0.012167314
27.0,276.0,-0.020278322
27.0,272.0,-0.026242372
27.0,258.0,-0.036358982
27.0,256.0,-0.037224356
27.0,252.0,-0.039486025
27.0,224.0,-0.04177953
27.0,216.0,-0.018415917
27.0,208.0,0.0067891665
27.0,207.0,0.009637104
27.0,201.0,0.024566624
27.0,192.0,0.039384406
27.0,186.0,0.036369104
27.0,173.0,0.004345447
27.0,144.0,0.028046444
27.0,124.0,0.06616361
27.0,122.0,0.08343338
27.0,109.0,-0.101176225
27.0,107.0,-0.10608005
27.0,97.0,0.03458172
27.0,89.0,0.0015723146
27.0,74.0,-0.01975718
27.0,136.0,0.021683939
27.0,99.0,0.05293082
27.0,79.0,-0.023311526
27.0,199.0,0.028697673
27.0,297.0,-0.0032658204
27.0,23.0,-0.23547246
27.0,0.0,0.51325285
27.0,17.0,0.3004783
27.0,5.0,-0.5292208
27.0,12.0,-0.13956964
27.0,7.0,-0.22874418
27.0,10.0,-0.47908476
27.0,45.0,-0.0720207
27.0,157.0,0.037083775
27.0,175.0,-0.007679742
27.0,247.0,-0.04366164
27.0,234.0,-0.053728174
27.0,268.0,-0.030764252
27.0,264.0,-0.033694707
27.0,226.0,-0.046068043
27.0,229.0,-0.050777983
27.0,212.0,-0.0054368377
27.0,196.0,0.034090485
27.0,220.0,-0.03100125
27.0,170.0,0.023496017
27.0,148.0,0.030281797
27.0,77.0,-0.020823361
27.0,161.0,0.03988734
27.0,132.0,0.018963682
27.0,128.0,0.027667452
27.0,117.0,0.046055794
27.0,92.0,0.005402081
27.0,69.0,-0.06472149
27.0,65.0,-0.13838558
27.0,22.0,0.2564634
27.0,52.0,0.628867
27.0,60.0,0.053471044
27.0,56.0,0.18196023
27.0,58.0,-0.3473674
27.0,75.0,-0.01959513
28.0,294.0,0.0038492568
28.0,181.0,-0.011527218
28.0,152.0,0.029806621
28.0,118.0,0.024694232
28.0,286.0,-0.0018438995
28.0,281.0,-0.010790234
28.0,276.0,-0.02079239
28.0,272.0,-0.027756656
28.0,258.0,-0.038719915
28.0,256.0,-0.039458256
28.0,252.0,-0.04142081
28.0,224.0,-0.040792882
28.0,216.0,-0.016692076
28.0,208.0,0.009737341
28.0,207.0,0.01276633
28.0,201.0,0.028617691
28.0,192.0,0.034887858
28.0,186.0,-0.0013299733
28.0,173.0,0.034881216
28.0,144.0,0.023607977
28.0,124.0,0.08298074
28.0,122.0,0.068009555
28.0,109.0,-0.09235601
28.0,107.0,-0.045063253
28.0,97.0,-2.8967857e-05
28.0,89.0,-0.0055473535
28.0,74.0,-0.019496175
28.0,136.0,0.018170534
28.0,99.0,0.0052509974
28.0,79.0,-0.024079803
28.0,199.0,0.032729276
28.0,297.0,0.002935676
28.0,23.0,0.112657815
28.0,0.0,0.5860521
28.0,17.0,0.29306448
28.0,5.0,-0.50949436
28.0,12.0,-0.3583417
28.0,7.0,-0.3080767
28.0,10.0,-0.4032874
28.0,45.0,-0.09835388
28.0,157.0,0.03506969
28.0,175.0,0.026676565
28.0,247.0,-0.045242935
28.0,234.0,-0.053781476
28.0,268.0,-0.03291215
28.0,264.0,-0.036145277
28.0,226.0,-0.045232233
28.0,229.0,-0.050203465
28.0,212.0,-0.0031623868
28.0,196.0,0.03695325
28.0,220.0,-0.029695012
28.0,170.0,0.041180667
28.0,148.0,0.026466433
28.0,77.0,-0.02085188
28.0,161.0,0.039544653
28.0,132.0,0.025476452
28.0,128.0,0.06121586
28.0,117.0,0.01300437
28.0,92.0,0.0011357493
28.0,69.0,-0.06868063
28.0,65.0,0.3147543
28.0,22.0,0.6068577
28.0,52.0,0.72886765
28.0,60.0,-0.13510291
28.0,56.0,1.4225228
28.0,58.0,-0.43298268
28.0,75.0,-0.019262616
29.0,294.0,0.008636134
29.0,181.0,0.02432545
29.0,152.0,0.025920775
29.0,118.0,-9.338837e-05
29.0,286.0,-0.0011657383
29.0,281.0,-0.01180798
29.0,276.0,-0.022718983
29.0,272.0,-0.030150414
29.0,258.0,-0.041530766
29.0,256.0,-0.042120516
29.0,252.0,-0.043662112
29.0,224.0,-0.03927073
29.0,216.0,-0.0141253
29.0,208.0,0.013682082
29.0,207.0,0.016813498
29.0,201.0,0.030670594
29.0,192.0,-0.0031436384
29.0,186.0,-0.010271408
29.0,173.0,0.0434655
29.0,144.0,0.018682327
29.0,124.0,0.05184546
29.0,122.0,0.034423724
29.0,109.0,0.0083251465
29.0,107.0,0.03428097
29.0,97.0,-0.0060806833
29.0,89.0,-0.028745925
29.0,74.0,-0.019547537
29.0,136.0,0.02311762
29.0,99.0,-0.015293075
29.0,79.0,-0.021724086
29.0,199.0,0.031413853
29.0,297.0,0.008905636
29.0,23.0,0.35708612
29.0,0.0,0.6646968
29.0,17.0,0.25388512
29.0,5.0,-0.49210817
29.0,12.0,-0.82525325
