TimeStep,Station_Number,q_x
155.0,92.0,-11.233957
155.0,69.0,-10.151462
155.0,65.0,-8.608359
155.0,22.0,-0.5708716
155.0,52.0,6.5891857
155.0,60.0,-31.659374
155.0,56.0,22.726177
155.0,58.0,-43.20335
155.0,75.0,36.490665
156.0,294.0,-5.3787494
156.0,181.0,-3.309893
156.0,152.0,-0.91789234
156.0,118.0,0.39555097
156.0,286.0,-5.308374
156.0,281.0,-4.654557
156.0,276.0,-4.125487
156.0,272.0,-3.6749556
156.0,258.0,-1.7111101
156.0,256.0,-1.4402603
156.0,252.0,-0.92242295
156.0,224.0,0.38087666
156.0,216.0,1.101779
156.0,208.0,1.2578421
156.0,207.0,1.2121577
156.0,201.0,-1.457551
156.0,192.0,6.542043
156.0,186.0,0.6014261
156.0,173.0,-0.696468
156.0,144.0,4.1144443
156.0,124.0,4.2257924
156.0,122.0,-2.5097353
156.0,109.0,-8.859919
156.0,107.0,40.75041
156.0,97.0,-3.7596877
156.0,89.0,-11.590157
156.0,74.0,69.139114
156.0,136.0,-20.215525
156.0,99.0,-3.3620188
156.0,79.0,2.1289997
156.0,199.0,-5.693503
156.0,297.0,-4.826243
156.0,23.0,0.057106256
156.0,0.0,-7.8948135
156.0,17.0,4.981109
156.0,5.0,-29.68965
156.0,12.0,47.0201
156.0,7.0,-26.026033
156.0,10.0,18.088478
156.0,45.0,36.43232
156.0,157.0,-0.29791236
156.0,175.0,-0.7956172
156.0,247.0,-0.25017497
156.0,234.0,-0.9349508
156.0,268.0,-3.1545992
156.0,264.0,-2.5769598
156.0,226.0,0.19219577
156.0,229.0,-0.43503714
156.0,212.0,1.2605379
156.0,196.0,-10.874772
156.0,220.0,0.772684
156.0,170.0,-0.5548187
156.0,148.0,-0.30615056
156.0,77.0,15.487685
156.0,161.0,-0.36405426
156.0,132.0,1.1687125
156.0,128.0,3.4774594
156.0,117.0,-0.49918836
156.0,92.0,-1.805598
156.0,69.0,-7.511012
156.0,65.0,-4.8935556
156.0,22.0,-0.6695062
156.0,52.0,6.295393
156.0,60.0,-34.501854
156.0,56.0,24.741306
156.0,58.0,-100.811264
156.0,75.0,45.781075
157.0,294.0,-5.4480963
157.0,181.0,-3.398114
157.0,152.0,-0.81721866
157.0,118.0,0.5203521
157.0,286.0,-5.427325
157.0,281.0,-4.7233114
157.0,276.0,-4.151457
157.0,272.0,-3.667832
157.0,258.0,-1.6873885
157.0,256.0,-1.4194422
157.0,252.0,-0.8892744
157.0,224.0,0.42799348
157.0,216.0,1.0364152
157.0,208.0,1.114471
157.0,207.0,1.0218093
157.0,201.0,-3.542853
157.0,192.0,3.732398
157.0,186.0,0.64088273
157.0,173.0,-0.51259595
157.0,144.0,5.2467494
157.0,124.0,0.52744454
157.0,122.0,1.5960399
157.0,109.0,-11.882106
157.0,107.0,25.259659
157.0,97.0,-4.4114633
157.0,89.0,-16.986504
157.0,74.0,64.60891
157.0,136.0,0.33938968
157.0,99.0,-2.6037426
157.0,79.0,4.0979333
157.0,199.0,-10.631503
157.0,297.0,-4.921827
157.0,23.0,-0.15186945
157.0,0.0,-7.456267
157.0,17.0,5.197657
157.0,5.0,-30.038445
157.0,12.0,46.908443
157.0,7.0,-26.07173
157.0,10.0,18.624313
157.0,45.0,39.379196
157.0,157.0,-2.155022
157.0,175.0,-0.75686944
157.0,247.0,-0.11358
157.0,234.0,-13.164541
157.0,268.0,-3.124414
157.0,264.0,-2.5408354
157.0,226.0,0.2669736
157.0,229.0,-0.065491065
157.0,212.0,1.1608638
157.0,196.0,11.407133
157.0,220.0,0.76999354
157.0,170.0,-0.6264305
157.0,148.0,-0.16861287
157.0,77.0,15.107698
157.0,161.0,-0.5191342
157.0,132.0,1.1743191
157.0,128.0,3.240274
157.0,117.0,-0.23405257
157.0,92.0,1.2848856
157.0,69.0,-5.295557
157.0,65.0,-0.9824481
157.0,22.0,-0.68435884
157.0,52.0,16.286243
157.0,60.0,-37.135612
157.0,56.0,31.758646
157.0,58.0,-152.30302
157.0,75.0,55.007862
158.0,294.0,-5.5193195
158.0,181.0,4.032885
158.0,152.0,-0.7448535
158.0,118.0,0.7594023
158.0,286.0,-5.53946
158.0,281.0,-4.784293
158.0,276.0,-4.1687884
158.0,272.0,-3.652705
158.0,258.0,-1.6538987
158.0,256.0,-1.3840396
158.0,252.0,-0.81925833
158.0,224.0,0.45656052
158.0,216.0,0.96080595
158.0,208.0,0.9137524
158.0,207.0,0.7316973
158.0,201.0,-7.1953154
158.0,192.0,2.4375987
158.0,186.0,0.6029247
158.0,173.0,-0.3597378
158.0,144.0,6.1357756
158.0,124.0,-0.52473915
158.0,122.0,2.7162452
158.0,109.0,-16.282726
158.0,107.0,30.779219
158.0,97.0,-7.1969624
158.0,89.0,-21.344755
158.0,74.0,55.618793
158.0,136.0,0.04011733
158.0,99.0,-1.5656615
158.0,79.0,5.1427784
158.0,199.0,-12.935515
158.0,297.0,-5.0208898
158.0,23.0,-0.2927629
158.0,0.0,-7.0404725
158.0,17.0,5.4046235
158.0,5.0,-30.271141
158.0,12.0,46.828667
158.0,7.0,-26.162407
158.0,10.0,19.182013
158.0,45.0,34.55856
158.0,157.0,-2.5671954
158.0,175.0,-0.5779648
158.0,247.0,-0.01704359
158.0,234.0,-6.901365
158.0,268.0,-3.0881276
158.0,264.0,-2.499732
158.0,226.0,0.31527004
158.0,229.0,0.09302331
158.0,212.0,1.0622216
158.0,196.0,10.275545
158.0,220.0,0.7480444
158.0,170.0,-1.0580251
158.0,148.0,0.045920607
158.0,77.0,15.908001
158.0,161.0,-0.64832866
158.0,132.0,0.9813578
158.0,128.0,2.955422
158.0,117.0,0.12617022
158.0,92.0,1.0317653
158.0,69.0,-3.3099372
158.0,65.0,2.6670823
158.0,22.0,-0.6353011
158.0,52.0,22.024914
158.0,60.0,-39.285633
158.0,56.0,49.419994
158.0,58.0,-170.05199
158.0,75.0,60.468987
159.0,294.0,-5.592432
159.0,181.0,3.6481085
159.0,152.0,-0.68809056
159.0,118.0,1.0786102
159.0,286.0,-5.644337
159.0,281.0,-4.8372827
159.0,276.0,-4.1775875
159.0,272.0,-3.6300516
159.0,258.0,-1.606501
159.0,256.0,-1.3267772
159.0,252.0,-0.69141525
159.0,224.0,0.46741915
159.0,216.0,0.8798359
159.0,208.0,0.60260355
159.0,207.0,0.26852804
159.0,201.0,-12.220924
159.0,192.0,1.8080237
159.0,186.0,0.1803956
159.0,173.0,-0.25357264
159.0,144.0,6.439356
159.0,124.0,1.8276612
159.0,122.0,2.8833725
159.0,109.0,-23.506071
159.0,107.0,83.99204
159.0,97.0,-13.80113
159.0,89.0,-22.529398
159.0,74.0,45.142937
159.0,136.0,-0.11603874
159.0,99.0,-0.29513264
159.0,79.0,5.300846
159.0,199.0,6.1610904
159.0,297.0,-5.1218724
159.0,23.0,-0.38625932
159.0,0.0,-6.6512346
159.0,17.0,5.601331
159.0,5.0,-30.405357
159.0,12.0,46.781593
159.0,7.0,-26.263807
159.0,10.0,19.747808
159.0,45.0,27.698881
159.0,157.0,-1.988254
159.0,175.0,-0.3958004
159.0,247.0,-0.92372954
159.0,234.0,-2.3712168
159.0,268.0,-3.0460773
159.0,264.0,-2.4531665
159.0,226.0,0.34445176
159.0,229.0,0.17179856
159.0,212.0,0.95979536
159.0,196.0,6.371493
159.0,220.0,0.7094711
159.0,170.0,-2.5218918
159.0,148.0,0.36413565
159.0,77.0,18.95245
159.0,161.0,-1.3636558
159.0,132.0,0.7100866
159.0,128.0,2.6577137
159.0,117.0,0.55452585
159.0,92.0,-0.7719362
159.0,69.0,-1.3351891
159.0,65.0,4.337887
159.0,22.0,-0.53563005
159.0,52.0,6.9066877
159.0,60.0,-40.678623
159.0,56.0,70.2248
159.0,58.0,-134.45102
159.0,75.0,59.979008
160.0,294.0,-5.667112
160.0,181.0,0.5715379
160.0,152.0,-0.6351955
160.0,118.0,1.4544364
160.0,286.0,-5.7415915
160.0,281.0,-4.8821697
160.0,276.0,-4.178079
160.0,272.0,-3.6002307
160.0,258.0,-1.5383346
160.0,256.0,-1.2355559
160.0,252.0,-0.48792377
160.0,224.0,0.4613548
160.0,216.0,0.79735756
160.0,208.0,0.10282326
160.0,207.0,-0.48223138
160.0,201.0,-5.180279
160.0,192.0,1.5100896
160.0,186.0,-1.137283
160.0,173.0,-0.22716287
160.0,144.0,5.823173
160.0,124.0,2.8186634
160.0,122.0,2.891717
160.0,109.0,48.547417
160.0,107.0,53.903027
160.0,97.0,-22.771294
160.0,89.0,-18.550007
160.0,74.0,35.01623
160.0,136.0,-0.4166598
160.0,99.0,0.80915374
160.0,79.0,5.285181
160.0,199.0,8.635761
160.0,297.0,-5.2234983
160.0,23.0,-0.4427719
160.0,0.0,-6.291401
160.0,17.0,5.786297
160.0,5.0,-30.457752
160.0,12.0,46.767376
160.0,7.0,-26.343254
160.0,10.0,20.304775
160.0,45.0,20.787048
160.0,157.0,-1.239421
160.0,175.0,-0.24105683
160.0,247.0,-3.7918143
160.0,234.0,-0.79160225
160.0,268.0,-2.9983225
160.0,264.0,-2.4000316
160.0,226.0,0.35684288
160.0,229.0,0.21356046
160.0,212.0,0.83916897
160.0,196.0,4.488676
160.0,220.0,0.6577681
160.0,170.0,-6.4930477
160.0,148.0,0.8168081
160.0,77.0,24.15648
160.0,161.0,-3.5303042
160.0,132.0,0.43403175
160.0,128.0,2.398837
160.0,117.0,1.0359309
160.0,92.0,-3.837446
160.0,69.0,0.73093367
160.0,65.0,0.36994576
160.0,22.0,-0.39607164
160.0,52.0,-10.578445
160.0,60.0,-41.0299
160.0,56.0,82.53682
160.0,58.0,-88.21436
160.0,75.0,54.163445
161.0,294.0,-5.7428007
161.0,181.0,-0.57284963
161.0,152.0,-0.57646894
161.0,118.0,1.8739414
161.0,286.0,-5.8308697
161.0,281.0,-4.918869
161.0,276.0,-4.170472
161.0,272.0,-3.5635617
161.0,258.0,-1.4380572
161.0,256.0,-1.0911453
161.0,252.0,-0.30335733
161.0,224.0,0.43985066
161.0,216.0,0.7148932
161.0,208.0,-0.7129859
161.0,207.0,-1.7350494
161.0,201.0,10.230265
161.0,192.0,1.3828974
161.0,186.0,-1.9075587
161.0,173.0,-0.39029792
161.0,144.0,3.975863
161.0,124.0,2.924308
161.0,122.0,2.89861
161.0,109.0,20.879524
161.0,107.0,33.935474
161.0,97.0,-25.040398
161.0,89.0,-11.279595
161.0,74.0,25.4853
161.0,136.0,-0.80757236
161.0,99.0,0.55663574
161.0,79.0,5.6339464
161.0,199.0,5.2095804
161.0,297.0,-5.324744
161.0,23.0,-0.46779126
161.0,0.0,-5.963043
161.0,17.0,5.9573545
161.0,5.0,-30.442564
161.0,12.0,46.786278
161.0,7.0,-26.371828
161.0,10.0,20.834482
161.0,45.0,14.664791
161.0,157.0,-0.68784297
161.0,175.0,-0.1213772
161.0,247.0,-1.5361059
161.0,234.0,-0.2327259
161.0,268.0,-2.9445462
161.0,264.0,-2.3383615
161.0,226.0,0.3536051
161.0,229.0,0.23325649
161.0,212.0,0.67239916
161.0,196.0,3.3570707
161.0,220.0,0.5970351
161.0,170.0,-9.1912775
161.0,148.0,1.4285908
161.0,77.0,30.64571
161.0,161.0,-4.6925144
161.0,132.0,0.18034196
161.0,128.0,2.3008738
161.0,117.0,1.5639575
161.0,92.0,-8.071843
161.0,69.0,2.9065592
161.0,65.0,-10.028318
161.0,22.0,-0.22666776
161.0,52.0,-11.921645
161.0,60.0,-40.08869
161.0,56.0,73.005844
161.0,58.0,-62.208267
161.0,75.0,45.40452
162.0,294.0,-5.818754
162.0,181.0,-0.70103556
162.0,152.0,-0.5029858
162.0,118.0,2.3322606
162.0,286.0,-5.911963
162.0,281.0,-4.94738
162.0,276.0,-4.155017
162.0,272.0,-3.5201042
162.0,258.0,-1.2873875
162.0,256.0,-0.86891073
162.0,252.0,-1.0194201
162.0,224.0,0.40525776
162.0,216.0,0.62913454
162.0,208.0,-2.0953436
162.0,207.0,-3.9462848
162.0,201.0,4.170445
162.0,192.0,1.3272783
162.0,186.0,4.257547
162.0,173.0,-1.096713
162.0,144.0,0.44099215
162.0,124.0,2.809171
162.0,122.0,2.9089086
162.0,109.0,24.895948
162.0,107.0,22.476683
162.0,97.0,-17.44711
162.0,89.0,-5.2845707
162.0,74.0,15.853308
162.0,136.0,-0.9967999
162.0,99.0,-2.921255
162.0,79.0,6.589848
162.0,199.0,4.612557
162.0,297.0,-5.424764
162.0,23.0,-0.46467647
162.0,0.0,-5.667541
162.0,17.0,6.1120186
162.0,5.0,-30.371618
162.0,12.0,46.838184
162.0,7.0,-26.325542
162.0,10.0,21.315187
162.0,45.0,9.804308
162.0,157.0,-0.3527169
162.0,175.0,-0.05668354
162.0,247.0,0.5429549
162.0,234.0,-0.0198527
162.0,268.0,-2.883909
162.0,264.0,-2.2647545
162.0,226.0,0.33605134
162.0,229.0,0.23651522
162.0,212.0,0.4145
162.0,196.0,2.661005
162.0,220.0,0.5313703
162.0,170.0,1.4885893
162.0,148.0,2.1888618
162.0,77.0,36.691685
162.0,161.0,-4.0371327
162.0,132.0,-0.04369305
162.0,128.0,1.9761343
162.0,117.0,2.1387284
162.0,92.0,-13.370014
162.0,69.0,5.1667857
162.0,65.0,-16.725122
162.0,22.0,-0.037511874
162.0,52.0,-6.8957853
162.0,60.0,-37.76345
162.0,56.0,61.045662
162.0,58.0,-54.081726
162.0,75.0,35.87287
163.0,294.0,-5.89416
163.0,181.0,-0.54294604
163.0,152.0,-0.40499723
163.0,118.0,2.8313153
163.0,286.0,-5.9846935
163.0,281.0,-4.9677067
163.0,276.0,-4.1318455
163.0,272.0,-3.469672
163.0,258.0,-1.0607127
163.0,256.0,-0.5797107
163.0,252.0,-5.0262194
163.0,224.0,0.36069798
163.0,216.0,0.5290549
163.0,208.0,-4.5817304
163.0,207.0,-7.860156
163.0,201.0,3.4162326
163.0,192.0,1.2467551
163.0,186.0,6.065095
163.0,173.0,-3.3901615
163.0,144.0,-5.325896
163.0,124.0,2.6359591
163.0,122.0,2.9061067
163.0,109.0,90.18902
163.0,107.0,14.550715
163.0,97.0,-7.791777
163.0,89.0,-2.51094
163.0,74.0,6.6718397
163.0,136.0,-1.0352907
163.0,99.0,-10.063983
163.0,79.0,8.2986145
163.0,199.0,4.0509596
163.0,297.0,-5.522817
163.0,23.0,-0.43607524
163.0,0.0,-5.4057283
163.0,17.0,6.247645
163.0,5.0,-30.254318
163.0,12.0,46.922848
163.0,7.0,-26.186295
163.0,10.0,21.723942
163.0,45.0,6.2733326
163.0,157.0,-0.15780878
163.0,175.0,-0.12022549
163.0,247.0,1.3899986
163.0,234.0,0.061717257
163.0,268.0,-2.8148272
163.0,264.0,-2.1736336
163.0,226.0,0.3062092
163.0,229.0,0.22596264
163.0,212.0,-0.0029702783
163.0,196.0,2.243977
163.0,220.0,0.4641385
163.0,170.0,5.4878364
163.0,148.0,2.9912224
163.0,77.0,40.19531
163.0,161.0,-2.6888053
163.0,132.0,-0.23556682
163.0,128.0,1.2329776
163.0,117.0,2.7646024
163.0,92.0,-19.369795
163.0,69.0,7.4804816
163.0,65.0,-13.524956
163.0,22.0,0.16128048
163.0,52.0,-2.0601149
163.0,60.0,-34.34005
163.0,56.0,61.91587
163.0,58.0,-59.047806
163.0,75.0,26.457008
164.0,294.0,-5.9682784
164.0,181.0,-0.3384235
164.0,152.0,-0.27063996
164.0,118.0,3.3789625
164.0,286.0,-6.0489526
164.0,281.0,-4.9799123
164.0,276.0,-4.101001
164.0,272.0,-3.4116518
164.0,258.0,-0.74882376
164.0,256.0,-0.56612974
164.0,252.0,-5.2184744
164.0,224.0,0.30970973
164.0,216.0,0.39215225
164.0,208.0,-8.813568
164.0,207.0,-10.280904
164.0,201.0,3.971932
164.0,192.0,0.9752495
164.0,186.0,1.9265277
164.0,173.0,-8.209453
164.0,144.0,-10.653642
164.0,124.0,2.4250185
164.0,122.0,2.8783696
164.0,109.0,53.202656
164.0,107.0,9.043172
164.0,97.0,-1.1399921
164.0,89.0,-2.2548797
164.0,74.0,0.65139246
164.0,136.0,-1.0155398
164.0,99.0,-15.544201
164.0,79.0,10.859052
164.0,199.0,3.4514065
164.0,297.0,-5.6182733
164.0,23.0,-0.38485128
164.0,0.0,-5.177967
164.0,17.0,6.361966
164.0,5.0,-30.098087
164.0,12.0,47.040115
164.0,7.0,-25.941544
164.0,10.0,22.035362
164.0,45.0,3.866169
164.0,157.0,-0.039735153
164.0,175.0,-0.55141747
164.0,247.0,1.0032394
164.0,234.0,0.0863136
164.0,268.0,-2.734399
164.0,264.0,-2.0557573
164.0,226.0,0.26678717
164.0,229.0,0.20356002
164.0,212.0,-0.69432724
164.0,196.0,1.9924846
164.0,220.0,0.39666778
164.0,170.0,4.3519893
164.0,148.0,3.5492387
164.0,77.0,39.885876
164.0,161.0,-1.3368492
164.0,132.0,-0.3792811
164.0,128.0,0.8333981
164.0,117.0,3.448084
164.0,92.0,-24.72154
164.0,69.0,9.839192
164.0,65.0,-6.8456316
164.0,22.0,0.3599093
164.0,52.0,1.4262693
164.0,60.0,-30.773273
164.0,56.0,69.51044
164.0,58.0,-77.004074
164.0,75.0,16.943108
165.0,294.0,-6.040331
165.0,181.0,-0.14464289
165.0,152.0,-0.08548166
165.0,118.0,3.9880533
165.0,286.0,-6.1047945
165.0,281.0,-4.9840474
165.0,276.0,-4.0623455
165.0,272.0,-3.344713
165.0,258.0,-0.54655004
165.0,256.0,-2.813168
165.0,252.0,-1.1475925
165.0,224.0,0.255723
165.0,216.0,0.18033135
165.0,208.0,-7.7261486
165.0,207.0,9.235572
165.0,201.0,3.9249823
165.0,192.0,0.25885683
165.0,186.0,-0.17992324
165.0,173.0,-4.682619
165.0,144.0,-6.362636
165.0,124.0,2.1767495
165.0,122.0,2.8213534
165.0,109.0,32.33192
165.0,107.0,5.4286366
165.0,97.0,2.041671
165.0,89.0,-3.3234534
165.0,74.0,-1.0842423
165.0,136.0,-0.9833503
165.0,99.0,-13.178553
165.0,79.0,14.179786
165.0,199.0,2.9657857
165.0,297.0,-5.710596
165.0,23.0,-0.31441712
165.0,0.0,-4.9841957
165.0,17.0,6.453129
165.0,5.0,-29.909195
165.0,12.0,47.18947
165.0,7.0,-25.583927
165.0,10.0,22.2227
165.0,45.0,2.2945275
165.0,157.0,0.03996116
165.0,175.0,-2.0965583
165.0,247.0,1.424768
165.0,234.0,0.082249336
165.0,268.0,-2.6379082
165.0,264.0,-1.8959513
165.0,226.0,0.22099099
165.0,229.0,0.17151965
165.0,212.0,-1.8905877
165.0,196.0,1.8257594
165.0,220.0,0.3264854
165.0,170.0,3.267325
165.0,148.0,3.349601
165.0,77.0,36.071354
165.0,161.0,-0.446213
165.0,132.0,-0.3986436
165.0,128.0,0.4768737
165.0,117.0,4.193377
165.0,92.0,-26.521347
165.0,69.0,12.273354
165.0,65.0,-1.4538598
165.0,22.0,0.54926103
165.0,52.0,3.7983136
165.0,60.0,-29.428211
165.0,56.0,72.78244
165.0,58.0,-101.2482
165.0,75.0,7.777058
166.0,294.0,-6.109583
166.0,181.0,0.032174885
166.0,152.0,0.16468608
166.0,118.0,4.6755238
166.0,286.0,-6.1522284
166.0,281.0,-4.9801364
166.0,276.0,-4.015329
166.0,272.0,-3.2665098
166.0,258.0,-1.8600991
166.0,256.0,-8.127284
166.0,252.0,0.91510415
166.0,224.0,0.20134436
166.0,216.0,-0.16759449
166.0,208.0,13.253504
166.0,207.0,6.5510035
166.0,201.0,3.575828
166.0,192.0,-0.0021577477
166.0,186.0,-0.6285233
166.0,173.0,5.1246257
166.0,144.0,-1.00992
166.0,124.0,1.8941513
166.0,122.0,2.7370467
166.0,109.0,20.667923
166.0,107.0,3.2909417
166.0,97.0,2.749846
166.0,89.0,-4.762324
166.0,74.0,-0.24244213
166.0,136.0,-0.9509772
166.0,99.0,-6.2964997
166.0,79.0,17.771723
166.0,199.0,2.6040971
166.0,297.0,-5.7992873
166.0,23.0,-0.22890164
166.0,0.0,-4.823964
166.0,17.0,6.519697
166.0,5.0,-29.693438
166.0,12.0,47.37081
166.0,7.0,-25.110916
166.0,10.0,22.257774
166.0,45.0,1.2985482
166.0,157.0,0.10291205
166.0,175.0,-6.231706
166.0,247.0,2.8662243
166.0,234.0,0.06148891
166.0,268.0,-2.5174432
166.0,264.0,-1.670078
166.0,226.0,0.17209922
166.0,229.0,0.13247228
166.0,212.0,-4.112884
166.0,196.0,1.6799511
166.0,220.0,0.24474871
166.0,170.0,2.2828
166.0,148.0,1.7583705
166.0,77.0,30.070715
166.0,161.0,0.052542627
166.0,132.0,-0.23080161
166.0,128.0,0.103100985
166.0,117.0,4.993364
166.0,92.0,-22.46054
166.0,69.0,14.829672
166.0,65.0,2.1000326
166.0,22.0,0.72168535
166.0,52.0,5.4114833
166.0,60.0,-33.576626
166.0,56.0,60.814564
166.0,58.0,-117.683334
166.0,75.0,1.4758759
167.0,294.0,-6.1754456
167.0,181.0,0.19496146
167.0,152.0,0.48182237
167.0,118.0,5.4582624
167.0,286.0,-6.19135
167.0,281.0,-4.968116
167.0,276.0,-3.9588737
167.0,272.0,-3.1730506
167.0,258.0,-7.600869
167.0,256.0,-4.6451426
167.0,252.0,0.14811933
167.0,224.0,0.14735836
167.0,216.0,-0.75984144
167.0,208.0,3.7104683
167.0,207.0,-1.8167202
167.0,201.0,3.1893678
167.0,192.0,5.1440296
167.0,186.0,-0.5300465
167.0,173.0,5.5588546
167.0,144.0,-0.30820903
167.0,124.0,1.583774
167.0,122.0,2.6326513
167.0,109.0,13.041753
167.0,107.0,2.3403897
167.0,97.0,2.0091004
167.0,89.0,-5.9986844
167.0,74.0,1.4080381
167.0,136.0,-0.90527356
167.0,99.0,-0.5191256
167.0,79.0,20.72396
167.0,199.0,2.3264446
167.0,297.0,-5.8839216
167.0,23.0,-0.13298938
167.0,0.0,-4.6964145
167.0,17.0,6.561226
167.0,5.0,-29.456558
167.0,12.0,47.584187
167.0,7.0,-24.523926
167.0,10.0,22.112423
167.0,45.0,0.6806649
167.0,157.0,0.16119395
167.0,175.0,-7.52836
167.0,247.0,5.1816497
167.0,234.0,0.029995363
167.0,268.0,-2.359862
167.0,264.0,-1.3463275
167.0,226.0,0.122822955
167.0,229.0,0.08938694
167.0,212.0,-8.08836
167.0,196.0,1.4756966
167.0,220.0,0.13272813
167.0,170.0,0.47214
167.0,148.0,-1.5414035
167.0,77.0,23.016861
167.0,161.0,0.32214895
167.0,132.0,-0.513196
167.0,128.0,-0.264032
167.0,117.0,5.8097844
167.0,92.0,-14.840607
167.0,69.0,17.420118
167.0,65.0,4.3827295
167.0,22.0,0.8711535
167.0,52.0,6.52844
167.0,60.0,-40.04599
167.0,56.0,47.574234
167.0,58.0,-120.53349
167.0,75.0,-0.49566746
168.0,294.0,-6.237385
168.0,181.0,0.34035787
168.0,152.0,0.82203645
168.0,118.0,6.3427625
168.0,286.0,-6.2222495
168.0,281.0,-4.947734
168.0,276.0,-3.8910904
168.0,272.0,-3.057664
168.0,258.0,-7.011569
168.0,256.0,-0.5635346
168.0,252.0,-0.4292968
168.0,224.0,0.09120645
168.0,216.0,-1.8268008
168.0,208.0,-2.7907488
168.0,207.0,-2.2982583
168.0,201.0,2.839725
168.0,192.0,8.018203
168.0,186.0,-0.30912
168.0,173.0,4.2414775
168.0,144.0,-0.991135
168.0,124.0,1.2536546
168.0,122.0,2.520289
168.0,109.0,8.044159
168.0,107.0,2.4981396
168.0,97.0,0.52742594
168.0,89.0,-6.7935905
168.0,74.0,3.1291137
168.0,136.0,-0.7881552
168.0,99.0,2.4909744
168.0,79.0,22.087738
168.0,199.0,2.0916204
168.0,297.0,-5.9641185
168.0,23.0,-0.031788904
168.0,0.0,-4.6002874
168.0,17.0,6.5779085
168.0,5.0,-29.2048
168.0,12.0,47.829487
168.0,7.0,-23.827858
168.0,10.0,21.75853
168.0,45.0,0.30187023
168.0,157.0,0.22162159
168.0,175.0,3.4190524
168.0,247.0,5.6785493
168.0,234.0,-0.008375205
168.0,268.0,-2.1436372
168.0,264.0,-0.92631835
168.0,226.0,0.07454583
168.0,229.0,0.045157857
168.0,212.0,-6.517346
168.0,196.0,1.0813675
168.0,220.0,-0.043076873
168.0,170.0,-3.1181824
168.0,148.0,-5.1250334
168.0,77.0,15.238498
168.0,161.0,0.47360975
168.0,132.0,-1.3063498
168.0,128.0,-0.61118644
168.0,117.0,6.5336804
168.0,92.0,-8.559502
168.0,69.0,19.267773
168.0,65.0,5.8810725
168.0,22.0,0.9938375
168.0,52.0,7.324151
168.0,60.0,-40.77902
168.0,56.0,43.414536
168.0,58.0,-113.37224
168.0,75.0,0.27600694
169.0,294.0,-6.294963
169.0,181.0,0.44313377
169.0,152.0,1.028348
169.0,118.0,7.2993083
169.0,286.0,-6.2451153
169.0,281.0,-4.918401
169.0,276.0,-3.8086698
169.0,272.0,-2.9091966
169.0,258.0,-1.7728546
169.0,256.0,0.57779217
169.0,252.0,-0.016043067
169.0,224.0,0.024755016
169.0,216.0,-3.9176333
169.0,208.0,-2.9456744
169.0,207.0,-0.23441124
169.0,201.0,2.5277197
169.0,192.0,3.3863404
169.0,186.0,-0.08221245
169.0,173.0,2.944995
169.0,144.0,-2.1210291
169.0,124.0,0.9111216
169.0,122.0,2.4180858
169.0,109.0,4.996955
169.0,107.0,3.9840875
169.0,97.0,-1.3057898
169.0,89.0,-7.09888
169.0,74.0,4.7039094
169.0,136.0,-0.42272604
169.0,99.0,3.331341
169.0,79.0,21.449543
169.0,199.0,1.8606544
169.0,297.0,-6.0395947
169.0,23.0,0.06953974
169.0,0.0,-4.5338793
169.0,17.0,6.5708675
169.0,5.0,-28.94533
169.0,12.0,48.10725
169.0,7.0,-23.030529
169.0,10.0,21.169987
169.0,45.0,0.06720054
169.0,157.0,0.2878445
169.0,175.0,6.1657968
169.0,247.0,-7.721969
169.0,234.0,-0.050423905
169.0,268.0,-1.8357484
169.0,264.0,-0.74235797
169.0,226.0,0.02617389
169.0,229.0,0.002087377
169.0,212.0,15.933887
169.0,196.0,0.6693448
169.0,220.0,-0.34126136
169.0,170.0,-7.1555333
169.0,148.0,-5.003434
169.0,77.0,7.2437935
169.0,161.0,0.5687778
169.0,132.0,-1.8678821
169.0,128.0,-0.9322553
169.0,117.0,6.914095
169.0,92.0,-5.734348
169.0,69.0,17.693209
169.0,65.0,6.87618
169.0,22.0,1.088043
169.0,52.0,7.91708
169.0,60.0,-36.498436
169.0,56.0,42.920967
169.0,58.0,-105.39199
169.0,75.0,1.8927279
170.0,294.0,-6.3479085
170.0,181.0,0.4154802
170.0,152.0,0.76041883
170.0,118.0,8.206262
170.0,286.0,-6.259959
170.0,281.0,-4.87904
170.0,276.0,-3.7060318
170.0,272.0,-2.7090786
170.0,258.0,0.63226783
170.0,256.0,-0.98961097
170.0,252.0,0.8216449
170.0,224.0,-0.06929171
170.0,216.0,-7.8286514
170.0,208.0,-0.9797354
170.0,207.0,1.8171816
170.0,201.0,2.2387247
170.0,192.0,0.46749154
170.0,186.0,0.12867534
170.0,173.0,0.77994686
170.0,144.0,-2.3870804
170.0,124.0,0.56099176
170.0,122.0,2.3539503
170.0,109.0,3.553273
170.0,107.0,7.3662224
170.0,97.0,-3.3734756
170.0,89.0,-6.9478216
170.0,74.0,6.0581555
170.0,136.0,0.64502317
170.0,99.0,2.947514
170.0,79.0,19.095993
170.0,199.0,1.5767281
170.0,297.0,-6.1101074
170.0,23.0,0.16618854
170.0,0.0,-4.4950085
170.0,17.0,6.542011
170.0,5.0,-28.68633
170.0,12.0,48.418064
170.0,7.0,-22.142378
170.0,10.0,20.324738
170.0,45.0,-0.08843565
170.0,157.0,0.3611133
170.0,175.0,4.8857617
170.0,247.0,-14.04722
170.0,234.0,-0.09317763
