TimeStep,Station_Number,k_t
247.0,175.0,-0.055085633
247.0,247.0,-0.3429568
247.0,234.0,-0.07514273
247.0,268.0,-0.028625913
247.0,264.0,-0.030800592
247.0,226.0,-0.07832438
247.0,229.0,-0.078950316
247.0,212.0,-0.17200275
247.0,196.0,-0.10964254
247.0,220.0,-0.06671077
247.0,170.0,-0.03811453
247.0,148.0,-0.04800011
247.0,77.0,-0.060778983
247.0,161.0,-0.052657023
247.0,132.0,-0.07511591
247.0,128.0,-0.07162605
247.0,117.0,-0.11785699
247.0,92.0,-0.057263266
247.0,69.0,-0.1317452
247.0,65.0,-0.11512127
247.0,22.0,-0.020726481
247.0,52.0,-0.096013576
247.0,60.0,-0.071608126
247.0,56.0,-0.10117649
247.0,58.0,-0.11694111
247.0,75.0,-0.067686394
248.0,294.0,-0.0428527
248.0,181.0,-0.07760878
248.0,152.0,-0.08747894
248.0,118.0,-0.076458566
248.0,286.0,0.015338527
248.0,281.0,-0.04180705
248.0,276.0,-0.033444792
248.0,272.0,-0.028160483
248.0,258.0,-0.040867276
248.0,256.0,-0.045890905
248.0,252.0,-0.041046713
248.0,224.0,-0.07754347
248.0,216.0,-0.0051443353
248.0,208.0,-0.049145106
248.0,207.0,-0.054215364
248.0,201.0,-0.067211956
248.0,192.0,-0.07976144
248.0,186.0,-0.09007306
248.0,173.0,-0.054041073
248.0,144.0,-0.052488137
248.0,124.0,-0.08001365
248.0,122.0,-0.070245445
248.0,109.0,-0.020435892
248.0,107.0,-0.03449577
248.0,97.0,-0.029003814
248.0,89.0,-0.075877145
248.0,74.0,-0.064497314
248.0,136.0,-0.09426885
248.0,99.0,-0.034327127
248.0,79.0,-0.05901759
248.0,199.0,-0.07188897
248.0,297.0,-0.041563593
248.0,23.0,-0.023085669
248.0,0.0,-0.083357245
248.0,17.0,-0.0071363635
248.0,5.0,-0.062746584
248.0,12.0,-0.04685831
248.0,7.0,-0.053861223
248.0,10.0,-0.05371295
248.0,45.0,0.2486834
248.0,157.0,-0.05708957
248.0,175.0,-0.053345352
248.0,247.0,-0.16261378
248.0,234.0,-0.078197256
248.0,268.0,-0.028113153
248.0,264.0,-0.031007785
248.0,226.0,-0.079194866
248.0,229.0,-0.080378935
248.0,212.0,-0.09964861
248.0,196.0,-0.11532681
248.0,220.0,-0.059135985
248.0,170.0,-0.027009588
248.0,148.0,-0.04641953
248.0,77.0,-0.062398616
248.0,161.0,-0.05504978
248.0,132.0,-0.07076605
248.0,128.0,-0.070256546
248.0,117.0,-0.11672628
248.0,92.0,-0.060453884
248.0,69.0,-0.12758824
248.0,65.0,-0.112607196
248.0,22.0,-0.019139076
248.0,52.0,-0.09177663
248.0,60.0,-0.08640436
248.0,56.0,-0.09749215
248.0,58.0,-0.11417513
248.0,75.0,-0.06867137
249.0,294.0,-0.041957576
249.0,181.0,-0.07146589
249.0,152.0,-0.09329169
249.0,118.0,-0.08532179
249.0,286.0,0.11060886
249.0,281.0,-0.04638992
249.0,276.0,-0.030788824
249.0,272.0,-0.027338423
249.0,258.0,-0.04280158
249.0,256.0,-0.047702763
249.0,252.0,-0.03165707
249.0,224.0,-0.07735227
249.0,216.0,-0.07496206
249.0,208.0,-0.053971946
249.0,207.0,-0.058040783
249.0,201.0,-0.06861797
249.0,192.0,-0.081918165
249.0,186.0,-0.0898083
249.0,173.0,-0.05223536
249.0,144.0,-0.05415989
249.0,124.0,-0.07749344
249.0,122.0,-0.06289097
249.0,109.0,-0.023447156
249.0,107.0,-0.037770145
249.0,97.0,-0.03284441
249.0,89.0,-0.0750641
249.0,74.0,-0.05936438
249.0,136.0,-0.09675397
249.0,99.0,-0.033439558
249.0,79.0,-0.06063904
249.0,199.0,-0.079325534
249.0,297.0,-0.040090296
249.0,23.0,-0.021404484
249.0,0.0,-0.08207369
249.0,17.0,-0.005383849
249.0,5.0,-0.06277539
249.0,12.0,-0.04789394
249.0,7.0,-0.05418606
249.0,10.0,-0.054551303
249.0,45.0,0.2486105
249.0,157.0,-0.058036156
249.0,175.0,-0.05281
249.0,247.0,0.004881505
249.0,234.0,-0.08085072
249.0,268.0,-0.028197836
249.0,264.0,-0.03176322
249.0,226.0,-0.0798548
249.0,229.0,-0.08162103
249.0,212.0,-0.055049177
249.0,196.0,-0.09519115
249.0,220.0,-0.04623899
249.0,170.0,-0.016021997
249.0,148.0,-0.04704211
249.0,77.0,-0.0640292
249.0,161.0,-0.05743923
249.0,132.0,-0.06617521
249.0,128.0,-0.069685854
249.0,117.0,-0.107937135
249.0,92.0,-0.063534655
249.0,69.0,-0.12380519
249.0,65.0,-0.10965571
249.0,22.0,-0.017797004
249.0,52.0,-0.08778694
249.0,60.0,-0.09769763
249.0,56.0,-0.09400323
249.0,58.0,-0.11086584
249.0,75.0,-0.06916091
250.0,294.0,-0.04140301
250.0,181.0,-0.064740434
250.0,152.0,-0.08665779
250.0,118.0,-0.08913115
250.0,286.0,0.12847173
250.0,281.0,-0.04304833
250.0,276.0,-0.02912854
250.0,272.0,-0.027165204
250.0,258.0,-0.04507252
250.0,256.0,-0.048668973
250.0,252.0,-0.056534767
250.0,224.0,-0.07631546
250.0,216.0,-0.16990097
250.0,208.0,-0.057953313
250.0,207.0,-0.06111426
250.0,201.0,-0.07081158
250.0,192.0,-0.08401764
250.0,186.0,-0.08892217
250.0,173.0,-0.048961382
250.0,144.0,-0.055789325
250.0,124.0,-0.07439227
250.0,122.0,-0.05473471
250.0,109.0,-0.027052835
250.0,107.0,-0.041468758
250.0,97.0,-0.037782148
250.0,89.0,-0.07355222
250.0,74.0,-0.05132157
250.0,136.0,-0.09340493
250.0,99.0,-0.033610754
250.0,79.0,-0.062263504
250.0,199.0,-0.09617367
250.0,297.0,-0.03894282
250.0,23.0,-0.019982453
250.0,0.0,-0.08075159
250.0,17.0,-0.0038413182
250.0,5.0,-0.06284584
250.0,12.0,-0.049042
250.0,7.0,-0.054596476
250.0,10.0,-0.055416673
250.0,45.0,0.22527285
250.0,157.0,-0.058840074
250.0,175.0,-0.052948933
250.0,247.0,0.027337693
250.0,234.0,-0.083150566
250.0,268.0,-0.028820347
250.0,264.0,-0.033015635
250.0,226.0,-0.08022212
250.0,229.0,-0.08267486
250.0,212.0,-0.041615933
250.0,196.0,-0.07996142
250.0,220.0,-0.02743018
250.0,170.0,-0.011125425
250.0,148.0,-0.04870518
250.0,77.0,-0.06565078
250.0,161.0,-0.059610184
250.0,132.0,-0.062459607
250.0,128.0,-0.06963681
250.0,117.0,-0.09434896
250.0,92.0,-0.066511996
250.0,69.0,-0.12058526
250.0,65.0,-0.106271625
250.0,22.0,-0.016684871
250.0,52.0,-0.084006846
250.0,60.0,-0.1052934
250.0,56.0,-0.09070286
250.0,58.0,-0.10722811
250.0,75.0,-0.068872295
251.0,294.0,-0.04088579
251.0,181.0,-0.05803584
251.0,152.0,-0.073166505
251.0,118.0,-0.087079495
251.0,286.0,0.026351564
251.0,281.0,-0.038892057
251.0,276.0,-0.02829585
251.0,272.0,-0.027558584
251.0,258.0,-0.04730123
251.0,256.0,-0.04693006
251.0,252.0,-0.2061575
251.0,224.0,-0.073843524
251.0,216.0,-0.20623045
251.0,208.0,-0.061152395
251.0,207.0,-0.06358769
251.0,201.0,-0.075652614
251.0,192.0,-0.08597021
251.0,186.0,-0.08721715
251.0,173.0,-0.043107856
251.0,144.0,-0.057375107
251.0,124.0,-0.07054119
251.0,122.0,-0.0462083
251.0,109.0,-0.031130824
251.0,107.0,-0.04550738
251.0,97.0,-0.043470893
251.0,89.0,-0.07214867
251.0,74.0,-0.04015448
251.0,136.0,-0.08613886
251.0,99.0,-0.035099857
251.0,79.0,-0.06387955
251.0,199.0,-0.11918322
251.0,297.0,-0.0381623
251.0,23.0,-0.018803284
251.0,0.0,-0.07938157
251.0,17.0,-0.0025050864
251.0,5.0,-0.06294206
251.0,12.0,-0.050269116
251.0,7.0,-0.055081084
251.0,10.0,-0.0562944
251.0,45.0,0.18175083
251.0,157.0,-0.059550915
251.0,175.0,-0.05311253
251.0,247.0,0.0052921567
251.0,234.0,-0.08512968
251.0,268.0,-0.029920584
251.0,264.0,-0.03471059
251.0,226.0,-0.08014843
251.0,229.0,-0.083532035
251.0,212.0,-0.042423703
251.0,196.0,-0.076334
251.0,220.0,-0.0077342605
251.0,170.0,-0.017505853
251.0,148.0,-0.050770957
251.0,77.0,-0.067239225
251.0,161.0,-0.06146225
251.0,132.0,-0.060075037
251.0,128.0,-0.06988791
251.0,117.0,-0.079314396
251.0,92.0,-0.06938817
251.0,69.0,-0.117854565
251.0,65.0,-0.102483295
251.0,22.0,-0.015789222
251.0,52.0,-0.08040371
251.0,60.0,-0.1095798
251.0,56.0,-0.087582864
251.0,58.0,-0.10341757
251.0,75.0,-0.067427084
252.0,294.0,-0.039383646
252.0,181.0,-0.052097064
252.0,152.0,-0.061362986
252.0,118.0,-0.080512285
252.0,286.0,-0.034983333
252.0,281.0,-0.035621304
252.0,276.0,-0.02815345
252.0,272.0,-0.02844632
252.0,258.0,-0.048622426
252.0,256.0,-0.03988315
252.0,252.0,-0.36759397
252.0,224.0,-0.068978496
252.0,216.0,-0.1503489
252.0,208.0,-0.063719854
252.0,207.0,-0.06559511
252.0,201.0,-0.08756103
252.0,192.0,-0.08773399
252.0,186.0,-0.08449362
252.0,173.0,-0.033751745
252.0,144.0,-0.05893152
252.0,124.0,-0.06581856
252.0,122.0,-0.038051955
252.0,109.0,-0.03557732
252.0,107.0,-0.049793392
252.0,97.0,-0.04955721
252.0,89.0,-0.0714491
252.0,74.0,-0.026876694
252.0,136.0,-0.0781966
252.0,99.0,-0.037999734
252.0,79.0,-0.06547651
252.0,199.0,-0.11822913
252.0,297.0,-0.037748653
252.0,23.0,-0.01785303
252.0,0.0,-0.07795619
252.0,17.0,-0.001372721
252.0,5.0,-0.063047335
252.0,12.0,-0.051543884
252.0,7.0,-0.05562738
252.0,10.0,-0.057169694
252.0,45.0,0.12518342
252.0,157.0,-0.06024756
252.0,175.0,-0.05253771
252.0,247.0,-0.019282714
252.0,234.0,-0.08681316
252.0,268.0,-0.031439293
252.0,264.0,-0.036791984
252.0,226.0,-0.07936702
252.0,229.0,-0.08417119
252.0,212.0,-0.047403492
252.0,196.0,-0.07768131
252.0,220.0,-0.0038454738
252.0,170.0,-0.03222987
252.0,148.0,-0.052924316
252.0,77.0,-0.06876365
252.0,161.0,-0.06296129
252.0,132.0,-0.05899217
252.0,128.0,-0.07026372
252.0,117.0,-0.06551236
252.0,92.0,-0.07215038
252.0,69.0,-0.11546443
252.0,65.0,-0.098346785
252.0,22.0,-0.015096655
252.0,52.0,-0.07694687
252.0,60.0,-0.111177765
252.0,56.0,-0.08463591
252.0,58.0,-0.099546686
252.0,75.0,-0.06436202
253.0,294.0,-0.033707418
253.0,181.0,-0.047628127
253.0,152.0,-0.05477466
253.0,118.0,-0.07180075
253.0,286.0,-0.049810037
253.0,281.0,-0.0334532
253.0,276.0,-0.028592698
253.0,272.0,-0.02976295
253.0,258.0,-0.04724861
253.0,256.0,-0.03090103
253.0,252.0,-0.19749759
253.0,224.0,-0.060373064
253.0,216.0,-0.08200904
253.0,208.0,-0.0657942
253.0,207.0,-0.06723608
253.0,201.0,-0.11063632
253.0,192.0,-0.08926618
253.0,186.0,-0.08058603
253.0,173.0,-0.021481428
253.0,144.0,-0.060492467
253.0,124.0,-0.060190894
253.0,122.0,-0.031230902
253.0,109.0,-0.040300965
253.0,107.0,-0.054219905
253.0,97.0,-0.055730913
253.0,89.0,-0.0715977
253.0,74.0,-0.015045386
253.0,136.0,-0.071219474
253.0,99.0,-0.042212386
253.0,79.0,-0.06704317
253.0,199.0,-0.09392699
253.0,297.0,-0.03757151
253.0,23.0,-0.017117828
253.0,0.0,-0.076469116
253.0,17.0,-0.00044082478
253.0,5.0,-0.063144684
253.0,12.0,-0.052836873
253.0,7.0,-0.056221575
253.0,10.0,-0.05802752
253.0,45.0,0.06434119
253.0,157.0,-0.061156258
253.0,175.0,-0.050279852
253.0,247.0,-0.03875898
253.0,234.0,-0.088223755
253.0,268.0,-0.033318296
253.0,264.0,-0.039202392
253.0,226.0,-0.07741148
253.0,229.0,-0.08454415
253.0,212.0,-0.052745875
253.0,196.0,-0.08033319
253.0,220.0,-0.03930036
253.0,170.0,-0.046351127
253.0,148.0,-0.055019684
253.0,77.0,-0.07018395
253.0,161.0,-0.06410923
253.0,132.0,-0.058958653
253.0,128.0,-0.070617884
253.0,117.0,-0.054524146
253.0,92.0,-0.07475915
253.0,69.0,-0.113261975
253.0,65.0,-0.093947515
253.0,22.0,-0.014596242
253.0,52.0,-0.073607266
253.0,60.0,-0.11072775
253.0,56.0,-0.08185633
253.0,58.0,-0.09569765
253.0,75.0,-0.05922162
254.0,294.0,-0.014084868
254.0,181.0,-0.045092236
254.0,152.0,-0.052650984
254.0,118.0,-0.06320271
254.0,286.0,-0.04891904
254.0,281.0,-0.032265376
254.0,276.0,-0.029526733
254.0,272.0,-0.031447884
254.0,258.0,-0.040759653
254.0,256.0,-0.059910193
254.0,252.0,-0.022774965
254.0,224.0,-0.046826765
254.0,216.0,-0.049344245
254.0,208.0,-0.06747988
254.0,207.0,-0.06858544
254.0,201.0,-0.12753698
254.0,192.0,-0.09050369
254.0,186.0,-0.075426064
254.0,173.0,-0.010543343
254.0,144.0,-0.062118508
254.0,124.0,-0.053769812
254.0,122.0,-0.026676882
254.0,109.0,-0.04522182
254.0,107.0,-0.05865854
254.0,97.0,-0.061752032
254.0,89.0,-0.07241077
254.0,74.0,-0.011932412
254.0,136.0,-0.06544183
254.0,99.0,-0.047480732
254.0,79.0,-0.068569206
254.0,199.0,-0.08001928
254.0,297.0,-0.037110228
254.0,23.0,-0.016584918
254.0,0.0,-0.07491507
254.0,17.0,0.00029341504
254.0,5.0,-0.06321753
254.0,12.0,-0.05412039
254.0,7.0,-0.056848615
254.0,10.0,-0.058853917
254.0,45.0,0.0070041306
254.0,157.0,-0.062999226
254.0,175.0,-0.045155086
254.0,247.0,-0.05338599
254.0,234.0,-0.08938201
254.0,268.0,-0.035500184
254.0,264.0,-0.041877434
254.0,226.0,-0.073508576
254.0,229.0,-0.0845545
254.0,212.0,-0.05736267
254.0,196.0,-0.08310691
254.0,220.0,-0.11918054
254.0,170.0,-0.05480183
254.0,148.0,-0.05699458
254.0,77.0,-0.071446
254.0,161.0,-0.06492403
254.0,132.0,-0.059673477
254.0,128.0,-0.070824765
254.0,117.0,-0.046921268
254.0,92.0,-0.077139
254.0,69.0,-0.11111991
254.0,65.0,-0.08940895
254.0,22.0,-0.014276428
254.0,52.0,-0.07035806
254.0,60.0,-0.10880048
254.0,56.0,-0.0792377
254.0,58.0,-0.09192976
254.0,75.0,-0.05182926
255.0,294.0,0.04544365
255.0,181.0,-0.044585466
255.0,152.0,-0.053168796
255.0,118.0,-0.05623106
255.0,286.0,-0.044966273
255.0,281.0,-0.031891447
255.0,276.0,-0.030881593
255.0,272.0,-0.033443943
255.0,258.0,-0.033151634
255.0,256.0,-0.22400941
255.0,252.0,0.009413796
255.0,224.0,-0.029470606
255.0,216.0,-0.0423633
255.0,208.0,-0.06885286
255.0,207.0,-0.0697201
255.0,201.0,-0.11005392
255.0,192.0,-0.09135506
255.0,186.0,-0.069121644
255.0,173.0,-0.008295815
255.0,144.0,-0.063902475
255.0,124.0,-0.04687737
255.0,122.0,-0.024924804
255.0,109.0,-0.050263323
255.0,107.0,-0.06295285
255.0,97.0,-0.06745354
255.0,89.0,-0.07362854
255.0,74.0,-0.027252886
255.0,136.0,-0.06093323
255.0,99.0,-0.053455904
255.0,79.0,-0.07004366
255.0,199.0,-0.077772304
255.0,297.0,-0.034696303
255.0,23.0,-0.0162426
255.0,0.0,-0.07329043
255.0,17.0,0.000832323
255.0,5.0,-0.063247904
255.0,12.0,-0.055370193
255.0,7.0,-0.057491153
255.0,10.0,-0.05963382
255.0,45.0,-0.04160019
255.0,157.0,-0.067384705
255.0,175.0,-0.036037985
255.0,247.0,-0.064455554
255.0,234.0,-0.09030691
255.0,268.0,-0.03792909
255.0,264.0,-0.04473202
255.0,226.0,-0.066516265
255.0,229.0,-0.084019825
255.0,212.0,-0.061103243
255.0,196.0,-0.085694775
255.0,220.0,-0.1997642
255.0,170.0,-0.058752704
255.0,148.0,-0.058824796
255.0,77.0,-0.072474666
255.0,161.0,-0.06542698
255.0,132.0,-0.060867272
255.0,128.0,-0.070769824
255.0,117.0,-0.042558882
255.0,92.0,-0.07918052
255.0,69.0,-0.10893988
255.0,65.0,-0.08489669
255.0,22.0,-0.014127051
255.0,52.0,-0.06717434
255.0,60.0,-0.10586201
255.0,56.0,-0.07677501
255.0,58.0,-0.08828568
255.0,75.0,-0.042890728
256.0,294.0,0.15608896
256.0,181.0,-0.045844294
256.0,152.0,-0.054930434
256.0,118.0,-0.051542997
256.0,286.0,-0.041434266
256.0,281.0,-0.032186884
256.0,276.0,-0.032593515
256.0,272.0,-0.035695225
256.0,258.0,-0.06616892
256.0,256.0,-0.39876062
256.0,252.0,-0.006431939
256.0,224.0,-0.016385961
256.0,216.0,-0.04539308
256.0,208.0,-0.06998262
256.0,207.0,-0.07079053
256.0,201.0,-0.08722955
256.0,192.0,-0.09169466
256.0,186.0,-0.062032577
256.0,173.0,-0.01810576
256.0,144.0,-0.06596669
256.0,124.0,-0.04008709
256.0,122.0,-0.025873475
256.0,109.0,-0.055344015
256.0,107.0,-0.06691891
256.0,97.0,-0.072731435
256.0,89.0,-0.07505974
256.0,74.0,-0.06607844
256.0,136.0,-0.057879258
256.0,99.0,-0.05977258
256.0,79.0,-0.07145688
256.0,199.0,-0.079793
256.0,297.0,-0.025204975
256.0,23.0,-0.01608003
256.0,0.0,-0.07159393
256.0,17.0,0.0011781864
256.0,5.0,-0.063219875
256.0,12.0,-0.056564152
256.0,7.0,-0.058133174
256.0,10.0,-0.06035307
256.0,45.0,-0.07909073
256.0,157.0,-0.07525521
256.0,175.0,-0.023217494
256.0,247.0,-0.07302639
256.0,234.0,-0.09101365
256.0,268.0,-0.04054837
256.0,264.0,-0.047622126
256.0,226.0,-0.055205263
256.0,229.0,-0.08261443
256.0,212.0,-0.06408025
256.0,196.0,-0.08803188
256.0,220.0,-0.19901581
256.0,170.0,-0.061129447
256.0,148.0,-0.0605053
256.0,77.0,-0.07316624
256.0,161.0,-0.06562832
256.0,132.0,-0.06232599
256.0,128.0,-0.070343174
256.0,117.0,-0.040902276
256.0,92.0,-0.080774516
256.0,69.0,-0.10665337
256.0,65.0,-0.08062446
256.0,22.0,-0.0141387265
256.0,52.0,-0.06403015
256.0,60.0,-0.102279
256.0,56.0,-0.07446422
256.0,58.0,-0.084795766
256.0,75.0,-0.03501787
257.0,294.0,0.1541563
257.0,181.0,-0.048361756
257.0,152.0,-0.057137452
257.0,118.0,-0.04913453
257.0,286.0,-0.03901755
257.0,281.0,-0.033034198
257.0,276.0,-0.03460411
257.0,272.0,-0.03814701
257.0,258.0,-0.2374087
257.0,256.0,-0.22921148
257.0,252.0,-0.027856668
257.0,224.0,-0.02522396
257.0,216.0,-0.050837822
257.0,208.0,-0.07098922
257.0,207.0,-0.07222561
257.0,201.0,-0.07948434
257.0,192.0,-0.09136024
257.0,186.0,-0.054791775
257.0,173.0,-0.034051012
257.0,144.0,-0.06844318
257.0,124.0,-0.034171026
257.0,122.0,-0.028878082
257.0,109.0,-0.06036883
257.0,107.0,-0.070349485
257.0,97.0,-0.077530295
257.0,89.0,-0.07659041
257.0,74.0,-0.11843711
257.0,136.0,-0.05633708
257.0,99.0,-0.06610634
257.0,79.0,-0.07279853
257.0,199.0,-0.08277127
257.0,297.0,0.0064888457
257.0,23.0,-0.016086416
257.0,0.0,-0.06982441
257.0,17.0,0.0013330132
257.0,5.0,-0.06311744
257.0,12.0,-0.057682842
257.0,7.0,-0.05875513
257.0,10.0,-0.060997523
257.0,45.0,-0.105349496
257.0,157.0,-0.08243767
257.0,175.0,-0.010824314
257.0,247.0,-0.07981712
257.0,234.0,-0.09150829
257.0,268.0,-0.043301947
257.0,264.0,-0.050251648
257.0,226.0,-0.03968836
257.0,229.0,-0.079779044
257.0,212.0,-0.06644616
257.0,196.0,-0.0901009
257.0,220.0,-0.12659949
257.0,170.0,-0.06364733
257.0,148.0,-0.0620438
257.0,77.0,-0.07338331
257.0,161.0,-0.06550572
257.0,132.0,-0.06388756
257.0,128.0,-0.06943588
257.0,117.0,-0.041284796
257.0,92.0,-0.081866466
257.0,69.0,-0.10421726
257.0,65.0,-0.076852575
257.0,22.0,-0.01430217
257.0,52.0,-0.06089987
257.0,60.0,-0.098331355
257.0,56.0,-0.072300814
257.0,58.0,-0.081481285
257.0,75.0,-0.03380596
258.0,294.0,0.027088758
258.0,181.0,-0.05153632
258.0,152.0,-0.059393603
258.0,118.0,-0.048633058
258.0,286.0,-0.03769012
258.0,281.0,-0.034338936
258.0,276.0,-0.036856644
258.0,272.0,-0.040742774
258.0,258.0,-0.41704932
258.0,256.0,-0.045586795
258.0,252.0,-0.045852408
258.0,224.0,-0.073496155
258.0,216.0,-0.056072317
258.0,208.0,-0.07220527
258.0,207.0,-0.075320534
258.0,201.0,-0.07989117
258.0,192.0,-0.09015603
258.0,186.0,-0.048232548
258.0,173.0,-0.047835797
258.0,144.0,-0.0714225
258.0,124.0,-0.02989843
258.0,122.0,-0.033069666
258.0,109.0,-0.06522005
258.0,107.0,-0.07303031
258.0,97.0,-0.081827626
258.0,89.0,-0.07814879
258.0,74.0,-0.16117172
258.0,136.0,-0.056137644
258.0,99.0,-0.07220279
258.0,79.0,-0.07405846
258.0,199.0,-0.085731775
258.0,297.0,0.091014616
258.0,23.0,-0.016251512
258.0,0.0,-0.06798419
258.0,17.0,0.001298219
258.0,5.0,-0.06292649
258.0,12.0,-0.058709644
258.0,7.0,-0.059339985
258.0,10.0,-0.0615537
258.0,45.0,-0.12163752
258.0,157.0,-0.082263805
258.0,175.0,-0.006711665
258.0,247.0,-0.08529316
258.0,234.0,-0.09178117
258.0,268.0,-0.046128843
258.0,264.0,-0.051968135
258.0,226.0,-0.024994738
258.0,229.0,-0.07464078
258.0,212.0,-0.068327926
258.0,196.0,-0.09187434
258.0,220.0,-0.06798835
258.0,170.0,-0.06667903
258.0,148.0,-0.063459314
258.0,77.0,-0.072962195
258.0,161.0,-0.064978205
258.0,132.0,-0.06543176
258.0,128.0,-0.067941055
258.0,117.0,-0.043069318
258.0,92.0,-0.08249423
258.0,69.0,-0.1016101
258.0,65.0,-0.07387577
258.0,22.0,-0.014608892
258.0,52.0,-0.057759255
258.0,60.0,-0.09422541
258.0,56.0,-0.07028169
258.0,58.0,-0.078356296
258.0,75.0,-0.04729569
259.0,294.0,-0.04207079
259.0,181.0,-0.054780554
259.0,152.0,-0.061521284
259.0,118.0,-0.04953555
259.0,286.0,-0.03727993
259.0,281.0,-0.03602147
259.0,276.0,-0.039296407
259.0,272.0,-0.043427065
259.0,258.0,-0.2456306
259.0,256.0,-0.004640202
259.0,252.0,-0.059781015
259.0,224.0,-0.1567434
259.0,216.0,-0.060436834
259.0,208.0,-0.07464671
259.0,207.0,-0.083646744
259.0,201.0,-0.08264643
259.0,192.0,-0.08786564
259.0,186.0,-0.043203525
259.0,173.0,-0.05675373
259.0,144.0,-0.07488521
259.0,124.0,-0.027721915
259.0,122.0,-0.03765688
259.0,109.0,-0.069750905
259.0,107.0,-0.0747708
259.0,97.0,-0.08562381
259.0,89.0,-0.07968776
259.0,74.0,-0.17843352
259.0,136.0,-0.05697102
259.0,99.0,-0.07788444
259.0,79.0,-0.0752281
259.0,199.0,-0.088442646
259.0,297.0,0.1829316
259.0,23.0,-0.01656605
259.0,0.0,-0.0660759
259.0,17.0,0.0010757893
259.0,5.0,-0.062633276
259.0,12.0,-0.059630863
259.0,7.0,-0.059868388
259.0,10.0,-0.062007826
259.0,45.0,-0.12982774
259.0,157.0,-0.075368814
259.0,175.0,-0.015264668
259.0,247.0,-0.08975593
259.0,234.0,-0.09179278
259.0,268.0,-0.04895573
259.0,264.0,-0.051487796
259.0,226.0,-0.024797771
259.0,229.0,-0.06607784
259.0,212.0,-0.06981661
259.0,196.0,-0.09329668
259.0,220.0,-0.04576676
259.0,170.0,-0.069975585
259.0,148.0,-0.06478718
259.0,77.0,-0.07175439
259.0,161.0,-0.06389928
259.0,132.0,-0.06686717
259.0,128.0,-0.065758795
259.0,117.0,-0.04573145
259.0,92.0,-0.08274916
259.0,69.0,-0.09882922
259.0,65.0,-0.07199188
259.0,22.0,-0.0150504485
259.0,52.0,-0.05458201
259.0,60.0,-0.09011194
259.0,56.0,-0.06840351
259.0,58.0,-0.07542876
259.0,75.0,-0.08082192
260.0,294.0,-0.058117617
260.0,181.0,-0.057542257
260.0,152.0,-0.06344907
260.0,118.0,-0.05136219
260.0,286.0,-0.03761267
260.0,281.0,-0.038011767
260.0,276.0,-0.041866686
260.0,272.0,-0.046142347
260.0,258.0,-0.056675497
260.0,256.0,-0.0152381575
260.0,252.0,-0.070481054
260.0,224.0,-0.21618345
260.0,216.0,-0.06391099
260.0,208.0,-0.08123352
260.0,207.0,-0.103832014
260.0,201.0,-0.08575101
260.0,192.0,-0.08428375
260.0,186.0,-0.04033049
260.0,173.0,-0.06245488
260.0,144.0,-0.07868028
260.0,124.0,-0.027572015
260.0,122.0,-0.04208129
260.0,109.0,-0.07378316
260.0,107.0,-0.07544999
260.0,97.0,-0.08893389
260.0,89.0,-0.08117563
260.0,74.0,-0.17359099
260.0,136.0,-0.058501456
260.0,99.0,-0.08304149
260.0,79.0,-0.07629807
260.0,199.0,-0.09086387
260.0,297.0,0.10416005
260.0,23.0,-0.017020537
260.0,0.0,-0.06410359
260.0,17.0,0.00066656247
260.0,5.0,-0.062226698
260.0,12.0,-0.060433775
260.0,7.0,-0.060322545
260.0,10.0,-0.06234887
260.0,45.0,-0.13188037
260.0,157.0,-0.06800302
260.0,175.0,-0.031284984
260.0,247.0,-0.09340589
260.0,234.0,-0.09145089
260.0,268.0,-0.051670555
260.0,264.0,-0.047582205
260.0,226.0,-0.0572712
260.0,229.0,-0.053403143
260.0,212.0,-0.07097588
260.0,196.0,-0.094277
260.0,220.0,-0.04352606
260.0,170.0,-0.073179044
260.0,148.0,-0.06608452
260.0,77.0,-0.06975338
260.0,161.0,-0.062210716
260.0,132.0,-0.068121895
260.0,128.0,-0.06281108
260.0,117.0,-0.048881643
260.0,92.0,-0.082702555
260.0,69.0,-0.09588739
260.0,65.0,-0.07144794
260.0,22.0,-0.015618306
260.0,52.0,-0.05134117
260.0,60.0,-0.08609638
260.0,56.0,-0.066662796
260.0,58.0,-0.07270256
260.0,75.0,-0.12768584
261.0,294.0,-0.056946427
261.0,181.0,-0.059221707
261.0,152.0,-0.06515503
261.0,118.0,-0.053727455
261.0,286.0,-0.038541395
261.0,281.0,-0.040245045
261.0,276.0,-0.04451005
261.0,272.0,-0.04882978
261.0,258.0,-0.011223879
261.0,256.0,-0.03400789
261.0,252.0,-0.07879621
261.0,224.0,-0.18119839
261.0,216.0,-0.066637054
261.0,208.0,-0.098318
261.0,207.0,-0.13306381
261.0,201.0,-0.08867713
261.0,192.0,-0.079271935
261.0,186.0,-0.0398373
261.0,173.0,-0.06694892
261.0,144.0,-0.08265703
261.0,124.0,-0.028984215
261.0,122.0,-0.046057772
261.0,109.0,-0.07711683
261.0,107.0,-0.07506489
261.0,97.0,-0.09177955
261.0,89.0,-0.082594514
261.0,74.0,-0.15862758
261.0,136.0,-0.06043754
261.0,99.0,-0.08761746
261.0,79.0,-0.07726055
261.0,199.0,-0.09298161
261.0,297.0,-0.011019617
261.0,23.0,-0.017605374
261.0,0.0,-0.0620734
261.0,17.0,7.2102994e-05
261.0,5.0,-0.06169658
