TimeStep,Station_Number,k_x
15.0,272.0,-0.037836947
15.0,258.0,-0.02175656
15.0,256.0,-0.020114867
15.0,252.0,-0.017162532
15.0,224.0,-0.008144429
15.0,216.0,-0.0070597194
15.0,208.0,-0.003985407
15.0,207.0,-0.0033533983
15.0,201.0,0.0021006577
15.0,192.0,0.016949194
15.0,186.0,0.030130439
15.0,173.0,0.03948303
15.0,144.0,-0.048882216
15.0,124.0,-0.10499614
15.0,122.0,-0.11285778
15.0,109.0,0.23359694
15.0,107.0,0.27350876
15.0,97.0,0.058321342
15.0,89.0,-0.03310018
15.0,74.0,0.0076107113
15.0,136.0,-0.06513254
15.0,99.0,0.10929395
15.0,79.0,-0.010077395
15.0,199.0,0.004664803
15.0,297.0,-0.049359754
15.0,23.0,0.35310423
15.0,0.0,0.3443466
15.0,17.0,-0.006408215
15.0,5.0,0.042758763
15.0,12.0,0.36444366
15.0,7.0,-0.4926358
15.0,10.0,0.5316898
15.0,45.0,0.18692753
15.0,157.0,-0.0067062154
15.0,175.0,0.0412772
15.0,247.0,-0.014083406
15.0,234.0,-0.009365773
15.0,268.0,-0.032134794
15.0,264.0,-0.027459843
15.0,226.0,-0.008323414
15.0,229.0,-0.008621607
15.0,212.0,-0.0059015322
15.0,196.0,0.00930631
15.0,220.0,-0.0077285357
15.0,170.0,0.034586128
15.0,148.0,-0.038681976
15.0,77.0,-0.0031779073
15.0,161.0,0.008199647
15.0,132.0,-0.07515109
15.0,128.0,-0.088388406
15.0,117.0,-0.09998182
15.0,92.0,-0.02182112
15.0,69.0,0.025789775
15.0,65.0,0.025650192
15.0,22.0,0.19638199
15.0,52.0,-1.2253494
15.0,60.0,-0.10930142
15.0,56.0,-0.2714764
15.0,58.0,-0.19864167
15.0,75.0,0.0039483467
16.0,294.0,-0.06274554
16.0,181.0,0.047074698
16.0,152.0,-0.032883093
16.0,118.0,-0.037722167
16.0,286.0,-0.08007565
16.0,281.0,-0.06855804
16.0,276.0,-0.05329454
16.0,272.0,-0.04347879
16.0,258.0,-0.02408334
16.0,256.0,-0.022311306
16.0,252.0,-0.019176824
16.0,224.0,-0.009799328
16.0,216.0,-0.007937664
16.0,208.0,-0.0013139155
16.0,207.0,0.00011725724
16.0,201.0,0.012353118
16.0,192.0,0.03744208
16.0,186.0,0.047378495
16.0,173.0,0.030291252
16.0,144.0,-0.053222604
16.0,124.0,-0.10612059
16.0,122.0,-0.1013666
16.0,109.0,0.19457877
16.0,107.0,0.19512078
16.0,97.0,0.030188266
16.0,89.0,-0.03235773
16.0,74.0,0.013825519
16.0,136.0,-0.07102643
16.0,99.0,0.07192086
16.0,79.0,-0.0059281616
16.0,199.0,0.017719224
16.0,297.0,-0.050131727
16.0,23.0,0.10750514
16.0,0.0,0.36638606
16.0,17.0,-0.06917633
16.0,5.0,-0.016516604
16.0,12.0,0.19592308
16.0,7.0,-0.42616364
16.0,10.0,0.78249365
16.0,45.0,0.14519712
16.0,157.0,-0.018875565
16.0,175.0,0.036254928
16.0,247.0,-0.015953094
16.0,234.0,-0.011080243
16.0,268.0,-0.036099616
16.0,264.0,-0.030482568
16.0,226.0,-0.010016348
16.0,229.0,-0.010333007
16.0,212.0,-0.005547907
16.0,196.0,0.026405727
16.0,220.0,-0.009171752
16.0,170.0,0.020096457
16.0,148.0,-0.043884892
16.0,77.0,0.0017239675
16.0,161.0,-0.008049658
16.0,132.0,-0.08264582
16.0,128.0,-0.09652209
16.0,117.0,-0.007139541
16.0,92.0,-0.026956774
16.0,69.0,0.026159042
16.0,65.0,-0.023358617
16.0,22.0,-0.030545903
16.0,52.0,-1.4631076
16.0,60.0,-0.14849362
16.0,56.0,-0.12063396
16.0,58.0,-0.111282825
16.0,75.0,0.009766997
17.0,294.0,-0.06304211
17.0,181.0,0.03856778
17.0,152.0,-0.036410425
17.0,118.0,0.054326445
17.0,286.0,-0.08341389
17.0,281.0,-0.0716304
17.0,276.0,-0.055377353
17.0,272.0,-0.045043766
17.0,258.0,-0.025437811
17.0,256.0,-0.023712903
17.0,252.0,-0.02067858
17.0,224.0,-0.010105211
17.0,216.0,-0.0038793478
17.0,208.0,0.0116890725
17.0,207.0,0.014283387
17.0,201.0,0.030080564
17.0,192.0,0.04332916
17.0,186.0,0.04355675
17.0,173.0,0.016549917
17.0,144.0,-0.056429826
17.0,124.0,-0.04776568
17.0,122.0,-0.008432303
17.0,109.0,0.11607221
17.0,107.0,0.13860261
17.0,97.0,0.02513969
17.0,89.0,-0.028835535
17.0,74.0,0.01753662
17.0,136.0,-0.07689837
17.0,99.0,0.061512623
17.0,79.0,-0.0009937733
17.0,199.0,0.034512807
17.0,297.0,-0.05032263
17.0,23.0,-0.017766058
17.0,0.0,0.37280592
17.0,17.0,-0.27244675
17.0,5.0,-0.1040131
17.0,12.0,0.3470602
17.0,7.0,-0.36011586
17.0,10.0,0.9708626
17.0,45.0,0.041217744
17.0,157.0,-0.024853306
17.0,175.0,0.023395827
17.0,247.0,-0.017567443
17.0,234.0,-0.012703158
17.0,268.0,-0.037427403
17.0,264.0,-0.031754125
17.0,226.0,-0.010814896
17.0,229.0,-0.01160479
17.0,212.0,0.002588097
17.0,196.0,0.0396038
17.0,220.0,-0.0078682285
17.0,170.0,0.0061346367
17.0,148.0,-0.046619833
17.0,77.0,0.007331975
17.0,161.0,-0.016750325
17.0,132.0,-0.08724443
17.0,128.0,-0.08721878
17.0,117.0,0.059075154
17.0,92.0,-0.024355657
17.0,69.0,-0.018525947
17.0,65.0,-0.13042812
17.0,22.0,0.031641368
17.0,52.0,-1.9462372
17.0,60.0,-0.006196984
17.0,56.0,-0.07686858
17.0,58.0,0.0099592
17.0,75.0,0.0148822395
18.0,294.0,-0.06306751
18.0,181.0,0.028619861
18.0,152.0,-0.0388654
18.0,118.0,-0.00048224628
18.0,286.0,-0.083092265
18.0,281.0,-0.07156621
18.0,276.0,-0.055612262
18.0,272.0,-0.045472585
18.0,258.0,-0.026543062
18.0,256.0,-0.024911515
18.0,252.0,-0.022037536
18.0,224.0,-0.0045681093
18.0,216.0,0.009794444
18.0,208.0,0.025096346
18.0,207.0,0.02644736
18.0,201.0,0.031510517
18.0,192.0,0.034861993
18.0,186.0,0.034614787
18.0,173.0,0.0065040123
18.0,144.0,-0.059862196
18.0,124.0,0.034876056
18.0,122.0,0.030614272
18.0,109.0,0.08990392
18.0,107.0,0.122655876
18.0,97.0,0.026338207
18.0,89.0,-0.025006304
18.0,74.0,-0.00408657
18.0,136.0,-0.076593444
18.0,99.0,0.06026023
18.0,79.0,0.003753745
18.0,199.0,0.03242484
18.0,297.0,-0.050503004
18.0,23.0,0.08654333
18.0,0.0,0.36353818
18.0,17.0,-0.48069933
18.0,5.0,-0.23075935
18.0,12.0,0.69687116
18.0,7.0,-0.29772684
18.0,10.0,1.192535
18.0,45.0,-0.050773397
18.0,157.0,-0.028338708
18.0,175.0,0.012828173
18.0,247.0,-0.01903278
18.0,234.0,-0.012909524
18.0,268.0,-0.038041852
18.0,264.0,-0.032561958
18.0,226.0,-0.006980069
18.0,229.0,-0.009773295
18.0,212.0,0.018177774
18.0,196.0,0.033555903
18.0,220.0,0.0017662998
18.0,170.0,-0.0026186276
18.0,148.0,-0.04910092
18.0,77.0,0.008756827
18.0,161.0,-0.021472001
18.0,132.0,-0.06407116
18.0,128.0,-0.011117468
18.0,117.0,-0.005024109
18.0,92.0,-0.02048135
18.0,69.0,-0.12282303
18.0,65.0,-0.038718425
18.0,22.0,0.10572009
18.0,52.0,-2.288446
18.0,60.0,0.06743534
18.0,56.0,-0.10706751
18.0,58.0,0.045441713
18.0,75.0,0.004746259
19.0,294.0,-0.063178435
19.0,181.0,0.019636301
19.0,152.0,-0.041673277
19.0,118.0,-0.038629144
19.0,286.0,-0.0817568
19.0,281.0,-0.070535325
19.0,276.0,-0.055238456
19.0,272.0,-0.045510694
19.0,258.0,-0.02743015
19.0,256.0,-0.025849957
19.0,252.0,-0.022963125
19.0,224.0,0.00872675
19.0,216.0,0.018667206
19.0,208.0,0.02077578
19.0,207.0,0.020876896
19.0,201.0,0.022647742
19.0,192.0,0.02797629
19.0,186.0,0.0267331
19.0,173.0,-0.00035105087
19.0,144.0,-0.06156401
19.0,124.0,-0.009112271
19.0,122.0,-0.025254594
19.0,109.0,0.08406781
19.0,107.0,0.11940821
19.0,97.0,0.029190257
19.0,89.0,-0.020678598
19.0,74.0,-0.092390046
19.0,136.0,-0.036465462
19.0,99.0,0.06165632
19.0,79.0,-0.003267088
19.0,199.0,0.023799438
19.0,297.0,-0.05079504
19.0,23.0,0.16321535
19.0,0.0,0.33894688
19.0,17.0,-0.17586523
19.0,5.0,-0.34854442
19.0,12.0,1.0392728
19.0,7.0,-0.23863292
19.0,10.0,1.2673259
19.0,45.0,-0.121873885
19.0,157.0,-0.031396717
19.0,175.0,0.00512119
19.0,247.0,-0.019568717
19.0,234.0,-0.007715935
19.0,268.0,-0.03839271
19.0,264.0,-0.033167727
19.0,226.0,0.005227592
19.0,229.0,-5.2485615e-05
19.0,212.0,0.02030866
19.0,196.0,0.02580287
19.0,220.0,0.014790352
19.0,170.0,-0.008224433
19.0,148.0,-0.0519598
19.0,77.0,-0.022010975
19.0,161.0,-0.024939269
19.0,132.0,0.016772231
19.0,128.0,0.02664753
19.0,117.0,-0.036939524
19.0,92.0,-0.01621526
19.0,69.0,-0.04717285
19.0,65.0,0.049588885
19.0,22.0,0.12303206
19.0,52.0,-2.1787536
19.0,60.0,0.10812225
19.0,56.0,-0.24323381
19.0,58.0,0.03860139
19.0,75.0,-0.06614756
20.0,294.0,-0.06368678
20.0,181.0,0.011743503
20.0,152.0,-0.044511214
20.0,118.0,-0.046585716
20.0,286.0,-0.08008299
20.0,281.0,-0.06897449
20.0,276.0,-0.054421864
20.0,272.0,-0.04518661
20.0,258.0,-0.027439952
20.0,256.0,-0.025638893
20.0,252.0,-0.021915795
20.0,224.0,0.013225725
20.0,216.0,0.0123968925
20.0,208.0,0.012944342
20.0,207.0,0.013429453
20.0,201.0,0.017872691
20.0,192.0,0.022123419
20.0,186.0,0.018695066
20.0,173.0,-0.005687559
20.0,144.0,-0.043459173
20.0,124.0,-0.043545693
20.0,122.0,-0.048203386
20.0,109.0,0.08355017
20.0,107.0,0.11949547
20.0,97.0,0.032978322
20.0,89.0,-0.01522192
20.0,74.0,-0.07645786
20.0,136.0,0.030426495
20.0,99.0,0.06431197
20.0,79.0,-0.0593915
20.0,199.0,0.019483741
20.0,297.0,-0.051501475
20.0,23.0,0.18079463
20.0,0.0,0.2994859
20.0,17.0,0.05516863
20.0,5.0,-0.38078916
20.0,12.0,1.3215591
20.0,7.0,-0.20353004
20.0,10.0,0.92011356
20.0,45.0,-0.16131666
20.0,157.0,-0.034992713
20.0,175.0,-0.00088985264
20.0,247.0,-0.016445136
20.0,234.0,0.0039482936
20.0,268.0,-0.03839569
20.0,264.0,-0.03333633
20.0,226.0,0.0125509985
20.0,229.0,0.010415267
20.0,212.0,0.012007771
20.0,196.0,0.021368453
20.0,220.0,0.0132161025
20.0,170.0,-0.012731109
20.0,148.0,-0.05064749
20.0,77.0,-0.09804408
20.0,161.0,-0.028570147
20.0,132.0,0.01149131
20.0,128.0,-0.023529971
20.0,117.0,-0.04275409
20.0,92.0,-0.011113467
20.0,69.0,0.027624987
20.0,65.0,0.094231896
20.0,22.0,0.071523346
20.0,52.0,-2.0022583
20.0,60.0,0.10793224
20.0,56.0,-0.38092875
20.0,58.0,-0.088609956
20.0,75.0,-0.09456419
21.0,294.0,-0.06490002
21.0,181.0,0.004908718
21.0,152.0,-0.03855582
21.0,118.0,-0.045680262
21.0,286.0,-0.078109756
21.0,281.0,-0.06674375
21.0,276.0,-0.05286707
21.0,272.0,-0.04404284
21.0,258.0,-0.024253162
21.0,256.0,-0.02151015
21.0,252.0,-0.015430283
21.0,224.0,0.0063192397
21.0,216.0,0.005896084
21.0,208.0,0.010425211
21.0,207.0,0.011239634
21.0,201.0,0.015397022
21.0,192.0,0.015214158
21.0,186.0,0.011087351
21.0,173.0,-0.010766247
21.0,144.0,0.023105292
21.0,124.0,-0.050409563
21.0,122.0,-0.051181395
21.0,109.0,0.08478789
21.0,107.0,0.12098621
21.0,97.0,0.038093638
21.0,89.0,-0.009976501
21.0,74.0,-0.010194308
21.0,136.0,-0.003914725
21.0,99.0,0.06837201
21.0,79.0,-0.08708947
21.0,199.0,0.01609467
21.0,297.0,-0.052984774
21.0,23.0,0.1195365
21.0,0.0,0.24522072
21.0,17.0,-0.3007236
21.0,5.0,-0.31222814
21.0,12.0,1.4783168
21.0,7.0,-0.2106561
21.0,10.0,0.50509924
21.0,45.0,-0.16835688
21.0,157.0,-0.038185555
21.0,175.0,-0.0063690897
21.0,247.0,-0.0069845393
21.0,234.0,0.0073368438
21.0,268.0,-0.03731896
21.0,264.0,-0.03187596
21.0,226.0,0.0068248734
21.0,229.0,0.007480141
21.0,212.0,0.007554289
21.0,196.0,0.016307019
21.0,220.0,0.0056171604
21.0,170.0,-0.017360806
21.0,148.0,-0.018435106
21.0,77.0,-0.062195532
21.0,161.0,-0.032869857
21.0,132.0,-0.032218054
21.0,128.0,-0.045161597
21.0,117.0,-0.04139545
21.0,92.0,-0.004579339
21.0,69.0,0.06844289
21.0,65.0,0.14209719
21.0,22.0,-0.0064957803
21.0,52.0,-1.8971285
21.0,60.0,-0.0044017658
21.0,56.0,-0.4094451
21.0,58.0,-0.19827276
21.0,75.0,-0.02824118
22.0,294.0,-0.06689108
22.0,181.0,-0.0014546998
22.0,152.0,0.009522785
22.0,118.0,-0.04262863
22.0,286.0,-0.07527018
22.0,281.0,-0.063102655
22.0,276.0,-0.049488157
22.0,272.0,-0.040489957
22.0,258.0,-0.015325431
22.0,256.0,-0.011997009
22.0,252.0,-0.006170029
22.0,224.0,0.0010215342
22.0,216.0,0.004577365
22.0,208.0,0.010127365
22.0,207.0,0.010601154
22.0,201.0,0.011384983
22.0,192.0,0.008250387
22.0,186.0,0.004278687
22.0,173.0,-0.016338423
22.0,144.0,0.02262405
22.0,124.0,-0.049186073
22.0,122.0,-0.04905781
22.0,109.0,0.0874445
22.0,107.0,0.12408054
22.0,97.0,0.04550703
22.0,89.0,-0.01846341
22.0,74.0,0.032654174
22.0,136.0,-0.036585376
22.0,99.0,0.07476189
22.0,79.0,-0.046125896
22.0,199.0,0.010977471
22.0,297.0,-0.055566568
22.0,23.0,0.039175056
22.0,0.0,0.17517337
22.0,17.0,-0.82958466
22.0,5.0,-0.17588185
22.0,12.0,1.4294707
22.0,7.0,-0.25238687
22.0,10.0,0.17953251
22.0,45.0,-0.15486027
22.0,157.0,-0.0295442
22.0,175.0,-0.01212256
22.0,247.0,-0.0012792051
22.0,234.0,0.00095586106
22.0,268.0,-0.032870717
22.0,264.0,-0.025801709
22.0,226.0,0.0007356461
22.0,229.0,0.0006344691
22.0,212.0,0.0075125657
22.0,196.0,0.010001115
22.0,220.0,0.0022913162
22.0,170.0,-0.022727428
22.0,148.0,0.042423055
22.0,77.0,-0.01156234
22.0,161.0,-0.035201065
22.0,132.0,-0.04457695
22.0,128.0,-0.047712147
22.0,117.0,-0.038244747
22.0,92.0,0.0012999251
22.0,69.0,0.11169803
22.0,65.0,0.12622203
22.0,22.0,-0.29387093
22.0,52.0,-1.7911692
22.0,60.0,-0.075049505
22.0,56.0,-0.3926575
22.0,58.0,-0.22920051
22.0,75.0,0.019013897
23.0,294.0,-0.06880343
23.0,181.0,-0.0079756705
23.0,152.0,0.046357047
23.0,118.0,-0.0389164
23.0,286.0,-0.06969094
23.0,281.0,-0.055914834
23.0,276.0,-0.041584283
23.0,272.0,-0.031612962
23.0,258.0,-0.009587606
23.0,256.0,-0.008352384
23.0,252.0,-0.0069063734
23.0,224.0,0.00019275025
23.0,216.0,0.0058651045
23.0,208.0,0.00821077
23.0,207.0,0.008063991
23.0,201.0,0.0060103144
23.0,192.0,0.0019458318
23.0,186.0,-0.0021390757
23.0,173.0,-0.022573002
23.0,144.0,-0.021713695
23.0,124.0,-0.046207745
23.0,122.0,-0.04581236
23.0,109.0,0.09223367
23.0,107.0,0.12992848
23.0,97.0,0.05562283
23.0,89.0,-0.06291556
23.0,74.0,0.06729935
23.0,136.0,-0.04264538
23.0,99.0,0.08505651
23.0,79.0,0.0032613184
23.0,199.0,0.0051443176
23.0,297.0,-0.05908276
23.0,23.0,-0.21910661
23.0,0.0,0.08648502
23.0,17.0,-0.5641322
23.0,5.0,-0.02452154
23.0,12.0,1.2484949
23.0,7.0,-0.30482754
23.0,10.0,-0.04154136
23.0,45.0,-0.13324796
23.0,157.0,0.024149124
23.0,175.0,-0.018536652
23.0,247.0,-0.006154949
23.0,234.0,-0.004158411
23.0,268.0,-0.02306592
23.0,264.0,-0.016167901
23.0,226.0,-0.0009932965
23.0,229.0,-0.0024525914
23.0,212.0,0.007832092
23.0,196.0,0.0038284482
23.0,220.0,0.0029949993
23.0,170.0,-0.028261116
23.0,148.0,0.011466587
23.0,77.0,0.028960913
23.0,161.0,-0.016342174
23.0,132.0,-0.04452157
23.0,128.0,-0.04554769
23.0,117.0,-0.034437418
23.0,92.0,-0.0110712
23.0,69.0,0.11695453
23.0,65.0,0.06279184
23.0,22.0,-0.27887732
23.0,52.0,-1.6559316
23.0,60.0,-0.110757574
23.0,56.0,-0.35980406
23.0,58.0,-0.23443358
23.0,75.0,0.053560726
24.0,294.0,-0.06699832
24.0,181.0,-0.015011819
24.0,152.0,-0.00023935549
24.0,118.0,-0.03477239
24.0,286.0,-0.057497777
24.0,281.0,-0.04248625
24.0,276.0,-0.029482586
24.0,272.0,-0.022337765
24.0,258.0,-0.014540238
24.0,256.0,-0.014185384
24.0,252.0,-0.013340758
24.0,224.0,0.0019455049
24.0,216.0,0.0062109884
24.0,208.0,0.004328929
24.0,207.0,0.0038316157
24.0,201.0,0.00072073005
24.0,192.0,-0.0039563198
24.0,186.0,-0.008723446
24.0,173.0,-0.026867937
24.0,144.0,-0.034516107
24.0,124.0,-0.042873457
24.0,122.0,-0.042272657
24.0,109.0,0.10083906
24.0,107.0,0.14095125
24.0,97.0,0.05825258
24.0,89.0,-0.10337599
24.0,74.0,0.09380868
24.0,136.0,-0.04099856
24.0,99.0,0.09811203
24.0,79.0,0.036272384
24.0,199.0,-0.00027472526
24.0,297.0,-0.061218634
24.0,23.0,-0.1670632
24.0,0.0,-0.026472863
24.0,17.0,-0.2970315
24.0,5.0,0.09456575
24.0,12.0,1.0913246
24.0,7.0,-0.34794983
24.0,10.0,-0.1165576
24.0,45.0,-0.105917305
24.0,157.0,0.04400857
24.0,175.0,-0.024540113
24.0,247.0,-0.0118504055
24.0,234.0,-0.0056048986
24.0,268.0,-0.018093906
24.0,264.0,-0.01594891
24.0,226.0,0.00031944364
24.0,229.0,-0.0020900723
24.0,212.0,0.005907519
24.0,196.0,-0.001759667
24.0,220.0,0.004760787
24.0,170.0,-0.026245838
24.0,148.0,-0.02362034
24.0,77.0,0.058482997
24.0,161.0,0.044417255
24.0,132.0,-0.04180181
24.0,128.0,-0.042488195
24.0,117.0,-0.030102752
24.0,92.0,-0.06623545
24.0,69.0,0.0668292
24.0,65.0,0.0362404
24.0,22.0,-0.22318712
24.0,52.0,-1.5377522
24.0,60.0,-0.13842155
24.0,56.0,-0.32330647
24.0,58.0,-0.22388715
24.0,75.0,0.08358607
25.0,294.0,-0.054366354
25.0,181.0,-0.02154823
25.0,152.0,-0.024497243
25.0,118.0,-0.030127062
25.0,286.0,-0.040254645
25.0,281.0,-0.03202562
25.0,276.0,-0.02768574
25.0,272.0,-0.025897048
25.0,258.0,-0.020379806
25.0,256.0,-0.019364117
25.0,252.0,-0.017190529
25.0,224.0,0.0036156513
25.0,216.0,0.0041280985
25.0,208.0,-7.206574e-06
25.0,207.0,-0.0006011594
25.0,201.0,-0.0041127317
25.0,192.0,-0.009991571
25.0,186.0,-0.015761413
25.0,173.0,-0.010989567
25.0,144.0,-0.03409251
25.0,124.0,-0.0394421
25.0,122.0,-0.038575478
25.0,109.0,0.116883755
25.0,107.0,0.16168806
25.0,97.0,0.004066229
25.0,89.0,-0.06407049
25.0,74.0,0.072052926
25.0,136.0,-0.037852287
25.0,99.0,0.0861945
25.0,79.0,0.05977399
25.0,199.0,-0.005285738
25.0,297.0,-0.054730438
25.0,23.0,-0.20509604
25.0,0.0,-0.17266136
25.0,17.0,-0.2785444
25.0,5.0,0.16720536
25.0,12.0,0.97489256
25.0,7.0,-0.3652958
25.0,10.0,-0.09868322
25.0,45.0,-0.07079839
25.0,157.0,-0.0053789
25.0,175.0,-0.019842194
25.0,247.0,-0.014233051
25.0,234.0,-0.0045718346
25.0,268.0,-0.02453098
25.0,264.0,-0.023065727
25.0,226.0,0.002385119
25.0,229.0,-2.8017908e-05
25.0,212.0,0.002300093
25.0,196.0,-0.0071364753
25.0,220.0,0.0047616176
25.0,170.0,0.015639225
25.0,148.0,-0.03038527
25.0,77.0,0.07863401
25.0,161.0,0.028306248
25.0,132.0,-0.038635463
25.0,128.0,-0.03930374
25.0,117.0,-0.025088752
25.0,92.0,-0.12083374
25.0,69.0,0.047989275
25.0,65.0,0.0061550997
25.0,22.0,-0.02693832
25.0,52.0,-1.4764006
25.0,60.0,-0.14908467
25.0,56.0,-0.2869376
25.0,58.0,-0.20153402
25.0,75.0,0.079407856
26.0,294.0,-0.036373235
26.0,181.0,-0.01769522
26.0,152.0,-0.02746727
26.0,118.0,-0.024624461
26.0,286.0,-0.036917724
26.0,281.0,-0.03737716
26.0,276.0,-0.03595058
26.0,272.0,-0.033503342
26.0,258.0,-0.022458052
26.0,256.0,-0.020957233
26.0,252.0,-0.018008744
26.0,224.0,0.0030605774
26.0,216.0,0.00070186146
26.0,208.0,-0.0040981174
26.0,207.0,-0.004750587
26.0,201.0,-0.00888291
26.0,192.0,-0.016483804
26.0,186.0,-0.021731386
26.0,173.0,0.05055222
26.0,144.0,-0.030819455
26.0,124.0,-0.035946235
26.0,122.0,-0.03468968
26.0,109.0,0.14683269
26.0,107.0,0.19597426
26.0,97.0,-0.11789441
26.0,89.0,-0.005048968
26.0,74.0,0.04787933
26.0,136.0,-0.034442708
26.0,99.0,-0.03166292
26.0,79.0,0.07156716
26.0,199.0,-0.0103855375
26.0,297.0,-0.036973774
26.0,23.0,-0.004527211
26.0,0.0,-0.36351877
26.0,17.0,-0.3619031
26.0,5.0,0.2043472
26.0,12.0,0.8857126
26.0,7.0,-0.34529802
26.0,10.0,-0.081519075
26.0,45.0,-0.027253283
26.0,157.0,-0.025405373
26.0,175.0,0.030180797
26.0,247.0,-0.014242278
26.0,234.0,-0.0024484377
26.0,268.0,-0.030424792
26.0,264.0,-0.027170159
26.0,226.0,0.0027781054
26.0,229.0,0.0015095826
26.0,212.0,-0.0015785433
26.0,196.0,-0.012824749
26.0,220.0,0.0024307277
26.0,170.0,0.056297436
26.0,148.0,-0.028692774
26.0,77.0,0.064653784
26.0,161.0,-0.016728548
26.0,132.0,-0.035434186
26.0,128.0,-0.036140315
26.0,117.0,-0.018851507
26.0,92.0,-0.05149826
26.0,69.0,0.03099481
26.0,65.0,-0.03025385
26.0,22.0,0.1542803
26.0,52.0,-1.4858044
26.0,60.0,-0.13892876
26.0,56.0,-0.25096175
26.0,58.0,-0.17194824
26.0,75.0,0.051923137
27.0,294.0,-0.035597667
27.0,181.0,0.031575352
27.0,152.0,-0.025056295
27.0,118.0,-0.017187973
27.0,286.0,-0.044920236
27.0,281.0,-0.04459904
27.0,276.0,-0.040441655
27.0,272.0,-0.03598412
27.0,258.0,-0.0220482
27.0,256.0,-0.020395488
27.0,252.0,-0.017133024
27.0,224.0,0.0004455503
27.0,216.0,-0.002914628
27.0,208.0,-0.0081878975
27.0,207.0,-0.008956544
27.0,201.0,-0.014099434
27.0,192.0,-0.02204512
27.0,186.0,-0.013807342
27.0,173.0,0.037873253
27.0,144.0,-0.026895085
27.0,124.0,-0.03226257
27.0,122.0,-0.030342974
27.0,109.0,0.19100794
27.0,107.0,0.21785897
27.0,97.0,-0.06927344
27.0,89.0,0.013889344
27.0,74.0,0.0356469
27.0,136.0,-0.031017752
27.0,99.0,-0.10770787
27.0,79.0,0.05641985
27.0,199.0,-0.016004974
27.0,297.0,-0.03066571
27.0,23.0,0.2946971
27.0,0.0,-0.6084869
27.0,17.0,-0.44128647
27.0,5.0,0.22217552
27.0,12.0,0.8331192
27.0,7.0,-0.29147294
27.0,10.0,-0.11028375
27.0,45.0,0.02169679
27.0,157.0,-0.027248546
27.0,175.0,0.057346474
27.0,247.0,-0.012843434
27.0,234.0,-0.0011643209
27.0,268.0,-0.03151004
27.0,264.0,-0.027415527
27.0,226.0,0.00079953857
27.0,229.0,0.00076373667
27.0,212.0,-0.005355386
27.0,196.0,-0.01892545
27.0,220.0,-0.00092443265
27.0,170.0,0.0049623214
27.0,148.0,-0.02512847
27.0,77.0,0.044919793
27.0,161.0,-0.028696654
27.0,132.0,-0.03230157
27.0,128.0,-0.03301812
27.0,117.0,-0.009875264
27.0,92.0,0.0001903139
27.0,69.0,0.008156311
27.0,65.0,-0.05810145
27.0,22.0,-0.22680467
27.0,52.0,-1.5646245
27.0,60.0,-0.11520314
27.0,56.0,-0.22162285
27.0,58.0,-0.13895832
27.0,75.0,0.038158536
28.0,294.0,-0.043434937
28.0,181.0,0.06313908
28.0,152.0,-0.021305526
28.0,118.0,-0.0052867066
28.0,286.0,-0.049591824
28.0,281.0,-0.04603708
28.0,276.0,-0.039814025
28.0,272.0,-0.034633424
28.0,258.0,-0.020442635
28.0,256.0,-0.018733716
28.0,252.0,-0.015268145
28.0,224.0,-0.0029351264
28.0,216.0,-0.0066279303
28.0,208.0,-0.012795277
28.0,207.0,-0.013733119
28.0,201.0,-0.019713283
28.0,192.0,-0.0144772595
28.0,186.0,0.04350639
28.0,173.0,-0.013013434
28.0,144.0,-0.02280168
28.0,124.0,-0.02790466
28.0,122.0,-0.024696114
28.0,109.0,0.1811912
28.0,107.0,0.09937495
28.0,97.0,0.009159718
28.0,89.0,0.025942773
28.0,74.0,0.022937123
28.0,136.0,-0.027690025
28.0,99.0,-0.0040182956
28.0,79.0,0.038435586
28.0,199.0,-0.021428222
28.0,297.0,-0.03768496
28.0,23.0,0.044915855
28.0,0.0,-0.9041898
28.0,17.0,-0.4872604
28.0,5.0,0.23190576
28.0,12.0,0.8340584
28.0,7.0,-0.21502168
28.0,10.0,-0.17295988
28.0,45.0,0.054086573
28.0,157.0,-0.024661005
28.0,175.0,0.0013306793
28.0,247.0,-0.0107180495
28.0,234.0,-0.002151629
28.0,268.0,-0.029936804
28.0,264.0,-0.02582915
28.0,226.0,-0.0023945458
28.0,229.0,-0.001901295
28.0,212.0,-0.009402115
28.0,196.0,-0.022391077
28.0,220.0,-0.0044773202
28.0,170.0,-0.024963314
28.0,148.0,-0.021038296
28.0,77.0,0.031054286
28.0,161.0,-0.028488707
28.0,132.0,-0.029252583
28.0,128.0,-0.029795172
28.0,117.0,0.0051673707
28.0,92.0,0.01094513
28.0,69.0,-0.013496824
28.0,65.0,-0.067363836
28.0,22.0,-0.47668204
28.0,52.0,-1.7066272
28.0,60.0,-0.085442476
28.0,56.0,-0.20649059
28.0,58.0,-0.11040128
28.0,75.0,0.02580532
29.0,294.0,-0.048937175
29.0,181.0,0.0059143994
29.0,152.0,-0.01715251
29.0,118.0,0.01471391
29.0,286.0,-0.049402095
29.0,281.0,-0.04369691
29.0,276.0,-0.03688919
29.0,272.0,-0.031834535
29.0,258.0,-0.018179754
29.0,256.0,-0.016451372
29.0,252.0,-0.013023473
29.0,224.0,-0.0065884124
29.0,216.0,-0.01089206
29.0,208.0,-0.018110566
29.0,207.0,-0.01908541
29.0,201.0,-0.021545922
